"drug_pair","network","clusters","sigma.rate","mean.path.length","mean.k.edge","mean.min.degree","mean.max.degree","mean.mean.degree"
"Clindamycin_Rifampicin","EcoliNet.v1.txt","5",23.959017741096,1,92,92,148,120
"Clindamycin_Rifampicin","GN.INT.EcoliNet.3568gene.23439link.txt","5",23.959017741096,2,12,12,21,16
"Clindamycin_Rifampicin","HT.INT.EcoliNet.3209gene.15543link.txt","5",23.959017741096,2,81,81,100,90
"Clindamycin_Rifampicin","LC.INT.EcoliNet.764gene.1073link.txt","5",23.959017741096,2,2,2,4,4
"Clindamycin_Triclosan","CC.EcoliNet.v1.2296gene.50528link.txt","3",12.4986996306864,2,12,12,128,70
"Clindamycin_Triclosan","CX.INT.EcoliNet.v1.4039gene.67494link.txt","3",12.4986996306864,1,56,56,135,96
"Clindamycin_Triclosan","EcoliNet.v1.txt","3",12.4986996306864,1,78,78,148,113
"Clindamycin_Triclosan","GN.INT.EcoliNet.3568gene.23439link.txt","3",12.4986996306864,4,12,12,24,18
"Clindamycin_Triclosan","HT.INT.EcoliNet.3209gene.15543link.txt","3",12.4986996306864,3,11,11,81,46
"Clindamycin_Triclosan","LC.INT.EcoliNet.764gene.1073link.txt","3",12.4986996306864,4,1,1,2,2
"Clindamycin_Triclosan","PG.INT.EcoliNet.v1.1817gene.17504link.txt","3",12.4986996306864,3,13,13,18,16
"Clindamycin_Trimethoprim","CC.EcoliNet.v1.2296gene.50528link.txt","5",23.959017741096,2,128,128,132,130
"Clindamycin_Trimethoprim","CX.INT.EcoliNet.v1.4039gene.67494link.txt","5",23.959017741096,3,9,9,135,72
"Clindamycin_Trimethoprim","EcoliNet.v1.txt","5",23.959017741096,2,71,71,148,110
"Clindamycin_Trimethoprim","GN.INT.EcoliNet.3568gene.23439link.txt","5",23.959017741096,3,11,11,12,12
"Clindamycin_Trimethoprim","HT.INT.EcoliNet.3209gene.15543link.txt","5",23.959017741096,2,8,9,81,45
"Clindamycin_Trimethoprim","PG.INT.EcoliNet.v1.1817gene.17504link.txt","5",23.959017741096,2,7,7,18,12
"Doxycycline_Fosfomycin","CX.INT.EcoliNet.v1.4039gene.67494link.txt","2",27.5495261973856,2,44,44,151,98
"Doxycycline_Fosfomycin","EcoliNet.v1.benchmark.txt","2",27.5495261973856,4,12,13,27,20
"Doxycycline_Fosfomycin","EcoliNet.v1.txt","2",27.5495261973856,2,67,67,270,168
"Doxycycline_Fosfomycin","GN.INT.EcoliNet.3568gene.23439link.txt","2",27.5495261973856,2,24,24,46,35
"Doxycycline_Fosfomycin","GO-BP.goldstandardset.txt","2",27.5495261973856,4,9,13,19,16
"Doxycycline_Fosfomycin","HT.INT.EcoliNet.3209gene.15543link.txt","2",27.5495261973856,2,11,11,140,76
"Doxycycline_Imipenem","CC.EcoliNet.v1.2296gene.50528link.txt","2",27.5495261973856,2,111,111,254,183
"Doxycycline_Imipenem","CX.INT.EcoliNet.v1.4039gene.67494link.txt","2",27.5495261973856,3,35,35,151,93
"Doxycycline_Imipenem","DC.EcoliNet.2283gene.9643link.txt","2",27.5495261973856,Inf,NA,2,2,2
"Doxycycline_Imipenem","EcoliNet.v1.benchmark.txt","2",27.5495261973856,4,12,13,50,32
"Doxycycline_Imipenem","EcoliNet.v1.txt","2",27.5495261973856,2,66,66,270,168
"Doxycycline_Imipenem","GN.INT.EcoliNet.3568gene.23439link.txt","2",27.5495261973856,3,16,16,26,21
"Doxycycline_Imipenem","GO-BP.goldstandardset.txt","2",27.5495261973856,4,9,13,46,29
"Doxycycline_Imipenem","HT.INT.EcoliNet.3209gene.15543link.txt","2",27.5495261973856,2,21,21,140,81
"Doxycycline_Imipenem","LC.INT.EcoliNet.764gene.1073link.txt","2",27.5495261973856,4,1,2,5,3
"Doxycycline_Levofloxacin","CX.INT.EcoliNet.v1.4039gene.67494link.txt","2",27.5495261973856,2,32,32,151,92
"Doxycycline_Levofloxacin","EcoliNet.v1.benchmark.txt","2",27.5495261973856,4,9,10,16,13
"Doxycycline_Levofloxacin","EcoliNet.v1.txt","2",27.5495261973856,2,51,51,270,160
"Doxycycline_Levofloxacin","GN.INT.EcoliNet.3568gene.23439link.txt","2",27.5495261973856,3,24,24,27,26
"Doxycycline_Levofloxacin","GO-BP.goldstandardset.txt","2",27.5495261973856,4,8,10,16,13
"Doxycycline_Levofloxacin","HT.INT.EcoliNet.3209gene.15543link.txt","2",27.5495261973856,2,29,30,140,85
"Doxycycline_Levofloxacin","LC.INT.EcoliNet.764gene.1073link.txt","2",27.5495261973856,4,1,1,4,3
"Doxycycline_Meropenem","CC.EcoliNet.v1.2296gene.50528link.txt","2",27.5495261973856,2,111,111,254,183
"Doxycycline_Meropenem","CX.INT.EcoliNet.v1.4039gene.67494link.txt","2",27.5495261973856,3,35,35,151,93
"Doxycycline_Meropenem","DC.EcoliNet.2283gene.9643link.txt","2",27.5495261973856,Inf,NA,2,2,2
"Doxycycline_Meropenem","EcoliNet.v1.benchmark.txt","2",27.5495261973856,4,12,13,50,32
"Doxycycline_Meropenem","EcoliNet.v1.txt","2",27.5495261973856,2,66,66,270,168
"Doxycycline_Meropenem","GN.INT.EcoliNet.3568gene.23439link.txt","2",27.5495261973856,3,16,16,26,21
"Doxycycline_Meropenem","GO-BP.goldstandardset.txt","2",27.5495261973856,4,9,13,46,29
"Doxycycline_Meropenem","HT.INT.EcoliNet.3209gene.15543link.txt","2",27.5495261973856,2,21,21,140,81
"Doxycycline_Meropenem","LC.INT.EcoliNet.764gene.1073link.txt","2",27.5495261973856,4,1,2,5,3
"Doxycycline_Metformin","CC.EcoliNet.v1.2296gene.50528link.txt","13",57.2922091096811,2,168,168,254,212
"Doxycycline_Metformin","CX.INT.EcoliNet.v1.4039gene.67494link.txt","13",57.2922091096811,2,86,86,151,119
"Doxycycline_Metformin","DC.EcoliNet.2283gene.9643link.txt","13",57.2922091096811,Inf,NA,2,4,4
"Doxycycline_Metformin","EcoliNet.v1.benchmark.txt","13",57.2922091096811,Inf,NA,6,13,10
"Doxycycline_Metformin","EcoliNet.v1.txt","13",57.2922091096811,2,106,106,270,188
"Doxycycline_Metformin","GN.INT.EcoliNet.3568gene.23439link.txt","13",57.2922091096811,4,12,12,24,18
"Doxycycline_Metformin","HT.INT.EcoliNet.3209gene.15543link.txt","13",57.2922091096811,3,18,18,140,79
"Doxycycline_Metformin","LC.INT.EcoliNet.764gene.1073link.txt","13",57.2922091096811,6,1,1,2,2
"Doxycycline_Moxifloxacin","CX.INT.EcoliNet.v1.4039gene.67494link.txt","2",27.5495261973856,2,32,32,151,92
"Doxycycline_Moxifloxacin","EcoliNet.v1.benchmark.txt","2",27.5495261973856,4,9,10,16,13
"Doxycycline_Moxifloxacin","EcoliNet.v1.txt","2",27.5495261973856,2,51,51,270,160
"Doxycycline_Moxifloxacin","GN.INT.EcoliNet.3568gene.23439link.txt","2",27.5495261973856,3,24,24,27,26
"Doxycycline_Moxifloxacin","GO-BP.goldstandardset.txt","2",27.5495261973856,4,8,10,16,13
"Doxycycline_Moxifloxacin","HT.INT.EcoliNet.3209gene.15543link.txt","2",27.5495261973856,2,29,30,140,85
"Doxycycline_Moxifloxacin","LC.INT.EcoliNet.764gene.1073link.txt","2",27.5495261973856,4,1,1,4,3
"Doxycycline_Novobiocin","CX.INT.EcoliNet.v1.4039gene.67494link.txt","10",14.8089165294978,2,55,55,151,103
"Doxycycline_Novobiocin","EcoliNet.v1.benchmark.txt","10",14.8089165294978,4,12,13,20,16
"Doxycycline_Novobiocin","EcoliNet.v1.txt","10",14.8089165294978,2,58,58,270,164
"Doxycycline_Novobiocin","GN.INT.EcoliNet.3568gene.23439link.txt","10",14.8089165294978,3,23,23,26,24
"Doxycycline_Novobiocin","GO-BP.goldstandardset.txt","10",14.8089165294978,4,9,13,20,16
"Doxycycline_Novobiocin","HT.INT.EcoliNet.3209gene.15543link.txt","10",14.8089165294978,2,36,36,140,88
"Doxycycline_Novobiocin","LC.INT.EcoliNet.764gene.1073link.txt","10",14.8089165294978,4,1,2,7,4
"Doxycycline_Paraquat","CC.EcoliNet.v1.2296gene.50528link.txt","2",27.5495261973856,3,22,22,254,139
"Doxycycline_Paraquat","CX.INT.EcoliNet.v1.4039gene.67494link.txt","2",27.5495261973856,3,13,13,151,82
"Doxycycline_Paraquat","DC.EcoliNet.2283gene.9643link.txt","2",27.5495261973856,Inf,NA,2,2,2
"Doxycycline_Paraquat","EcoliNet.v1.benchmark.txt","2",27.5495261973856,3,12,13,32,22
"Doxycycline_Paraquat","EcoliNet.v1.txt","2",27.5495261973856,2,28,28,270,149
"Doxycycline_Paraquat","GN.INT.EcoliNet.3568gene.23439link.txt","2",27.5495261973856,3,16,17,24,21
"Doxycycline_Paraquat","GO-BP.goldstandardset.txt","2",27.5495261973856,3,9,13,32,22
"Doxycycline_Penicillin G","CC.EcoliNet.v1.2296gene.50528link.txt","1",4.40862020891292,2,111,111,254,183
"Doxycycline_Penicillin G","CX.INT.EcoliNet.v1.4039gene.67494link.txt","1",4.40862020891292,3,35,35,151,93
"Doxycycline_Penicillin G","DC.EcoliNet.2283gene.9643link.txt","1",4.40862020891292,Inf,NA,2,2,2
"Doxycycline_Penicillin G","EcoliNet.v1.benchmark.txt","1",4.40862020891292,4,12,13,50,32
"Doxycycline_Penicillin G","EcoliNet.v1.txt","1",4.40862020891292,2,66,66,270,168
"Doxycycline_Penicillin G","GN.INT.EcoliNet.3568gene.23439link.txt","1",4.40862020891292,3,16,16,26,21
"Doxycycline_Penicillin G","GO-BP.goldstandardset.txt","1",4.40862020891292,4,9,13,46,29
"Doxycycline_Penicillin G","HT.INT.EcoliNet.3209gene.15543link.txt","1",4.40862020891292,2,21,21,140,81
"Doxycycline_Penicillin G","LC.INT.EcoliNet.764gene.1073link.txt","1",4.40862020891292,4,1,2,5,3
"Doxycycline_Piperacillin","CC.EcoliNet.v1.2296gene.50528link.txt","4",9.63701383103432,2,111,111,254,183
"Doxycycline_Piperacillin","CX.INT.EcoliNet.v1.4039gene.67494link.txt","4",9.63701383103432,3,35,35,151,93
"Doxycycline_Piperacillin","DC.EcoliNet.2283gene.9643link.txt","4",9.63701383103432,Inf,NA,2,2,2
"Doxycycline_Piperacillin","EcoliNet.v1.benchmark.txt","4",9.63701383103432,4,12,13,50,32
"Doxycycline_Piperacillin","EcoliNet.v1.txt","4",9.63701383103432,2,66,66,270,168
"Doxycycline_Piperacillin","GN.INT.EcoliNet.3568gene.23439link.txt","4",9.63701383103432,3,16,16,26,21
"Doxycycline_Piperacillin","GO-BP.goldstandardset.txt","4",9.63701383103432,4,9,13,46,29
"Doxycycline_Piperacillin","HT.INT.EcoliNet.3209gene.15543link.txt","4",9.63701383103432,2,21,21,140,81
"Doxycycline_Piperacillin","LC.INT.EcoliNet.764gene.1073link.txt","4",9.63701383103432,4,1,2,5,3
"Doxycycline_Rifampicin","CX.INT.EcoliNet.v1.4039gene.67494link.txt","13",57.2922091096811,2,73,73,151,112
"Doxycycline_Rifampicin","EcoliNet.v1.txt","13",57.2922091096811,1,92,92,270,181
"Doxycycline_Rifampicin","GN.INT.EcoliNet.3568gene.23439link.txt","13",57.2922091096811,2,20,20,25,23
"Doxycycline_Rifampicin","HT.INT.EcoliNet.3209gene.15543link.txt","13",57.2922091096811,1,100,100,140,120
"Doxycycline_Rifampicin","LC.INT.EcoliNet.764gene.1073link.txt","13",57.2922091096811,3,2,2,4,3
"Doxycycline_Triclosan","CC.EcoliNet.v1.2296gene.50528link.txt","3",12.4986996306864,2,12,12,254,134
"Doxycycline_Triclosan","CX.INT.EcoliNet.v1.4039gene.67494link.txt","3",12.4986996306864,2,56,56,151,104
"Doxycycline_Triclosan","DC.EcoliNet.2283gene.9643link.txt","3",12.4986996306864,Inf,NA,2,16,9
"Doxycycline_Triclosan","EcoliNet.v1.benchmark.txt","3",12.4986996306864,5,12,13,17,15
"Doxycycline_Triclosan","EcoliNet.v1.txt","3",12.4986996306864,2,78,78,270,174
"Doxycycline_Triclosan","GN.INT.EcoliNet.3568gene.23439link.txt","3",12.4986996306864,3,23,23,26,24
"Doxycycline_Triclosan","GO-BP.goldstandardset.txt","3",12.4986996306864,5,7,13,13,13
"Doxycycline_Triclosan","HT.INT.EcoliNet.3209gene.15543link.txt","3",12.4986996306864,3,11,11,140,76
"Doxycycline_Triclosan","LC.INT.EcoliNet.764gene.1073link.txt","3",12.4986996306864,4,1,1,2,2
"Doxycycline_Trimethoprim","CC.EcoliNet.v1.2296gene.50528link.txt","2",27.5495261973856,2,131,132,254,194
"Doxycycline_Trimethoprim","CX.INT.EcoliNet.v1.4039gene.67494link.txt","2",27.5495261973856,3,9,9,151,80
"Doxycycline_Trimethoprim","EcoliNet.v1.benchmark.txt","2",27.5495261973856,4,12,13,32,22
"Doxycycline_Trimethoprim","EcoliNet.v1.txt","2",27.5495261973856,2,71,71,270,170
"Doxycycline_Trimethoprim","GN.INT.EcoliNet.3568gene.23439link.txt","2",27.5495261973856,4,11,11,24,18
"Doxycycline_Trimethoprim","GO-BP.goldstandardset.txt","2",27.5495261973856,4,9,13,21,17
"Doxycycline_Trimethoprim","HT.INT.EcoliNet.3209gene.15543link.txt","2",27.5495261973856,3,8,9,140,74
"Fosfomycin_Imipenem","CX.INT.EcoliNet.v1.4039gene.67494link.txt","3",12.4986996306864,2,23,23,56,39
"Fosfomycin_Imipenem","EcoCyc.goldstandardset.txt","3",12.4986996306864,1,15,15,15,15
"Fosfomycin_Imipenem","EcoliNet.v1.benchmark.txt","3",12.4986996306864,1,27,27,50,39
"Fosfomycin_Imipenem","EcoliNet.v1.txt","3",12.4986996306864,2,56,56,77,67
"Fosfomycin_Imipenem","GN.INT.EcoliNet.3568gene.23439link.txt","3",12.4986996306864,3,18,18,46,32
"Fosfomycin_Imipenem","GO-BP.goldstandardset.txt","3",12.4986996306864,1,19,19,46,32
"Fosfomycin_Imipenem","HT.INT.EcoliNet.3209gene.15543link.txt","3",12.4986996306864,3,8,8,24,16
"Fosfomycin_Levofloxacin","CX.INT.EcoliNet.v1.4039gene.67494link.txt","1",4.40862020891292,2,26,26,50,38
"Fosfomycin_Levofloxacin","EcoliNet.v1.benchmark.txt","1",4.40862020891292,2,13,13,27,20
"Fosfomycin_Levofloxacin","EcoliNet.v1.txt","1",4.40862020891292,2,50,50,68,59
"Fosfomycin_Levofloxacin","GN.INT.EcoliNet.3568gene.23439link.txt","1",4.40862020891292,3,26,26,46,36
"Fosfomycin_Levofloxacin","GO-BP.goldstandardset.txt","1",4.40862020891292,3,12,12,20,16
"Fosfomycin_Levofloxacin","HT.INT.EcoliNet.3209gene.15543link.txt","1",4.40862020891292,3,11,11,30,20
"Fosfomycin_Meropenem","CX.INT.EcoliNet.v1.4039gene.67494link.txt","3",12.4986996306864,2,23,23,56,39
"Fosfomycin_Meropenem","EcoCyc.goldstandardset.txt","3",12.4986996306864,1,15,15,15,15
"Fosfomycin_Meropenem","EcoliNet.v1.benchmark.txt","3",12.4986996306864,1,27,27,50,39
"Fosfomycin_Meropenem","EcoliNet.v1.txt","3",12.4986996306864,2,56,56,77,67
"Fosfomycin_Meropenem","GN.INT.EcoliNet.3568gene.23439link.txt","3",12.4986996306864,3,18,18,46,32
"Fosfomycin_Meropenem","GO-BP.goldstandardset.txt","3",12.4986996306864,1,19,19,46,32
"Fosfomycin_Meropenem","HT.INT.EcoliNet.3209gene.15543link.txt","3",12.4986996306864,3,8,8,24,16
"Fosfomycin_Metformin","CX.INT.EcoliNet.v1.4039gene.67494link.txt","5",23.959017741096,2,38,38,92,65
"Fosfomycin_Metformin","EcoCyc.goldstandardset.txt","5",23.959017741096,Inf,NA,6,15,10
"Fosfomycin_Metformin","EcoliNet.v1.benchmark.txt","5",23.959017741096,Inf,NA,6,27,16
"Fosfomycin_Metformin","EcoliNet.v1.txt","5",23.959017741096,2,57,57,116,86
"Fosfomycin_Metformin","GN.INT.EcoliNet.3568gene.23439link.txt","5",23.959017741096,4,12,12,46,29
"Fosfomycin_Metformin","HT.INT.EcoliNet.3209gene.15543link.txt","5",23.959017741096,4,6,6,22,14
"Fosfomycin_Moxifloxacin","CX.INT.EcoliNet.v1.4039gene.67494link.txt","1",4.40862020891292,2,26,26,50,38
"Fosfomycin_Moxifloxacin","EcoliNet.v1.benchmark.txt","1",4.40862020891292,2,13,13,27,20
"Fosfomycin_Moxifloxacin","EcoliNet.v1.txt","1",4.40862020891292,2,50,50,68,59
"Fosfomycin_Moxifloxacin","GN.INT.EcoliNet.3568gene.23439link.txt","1",4.40862020891292,3,26,26,46,36
"Fosfomycin_Moxifloxacin","GO-BP.goldstandardset.txt","1",4.40862020891292,3,12,12,20,16
"Fosfomycin_Moxifloxacin","HT.INT.EcoliNet.3209gene.15543link.txt","1",4.40862020891292,3,11,11,30,20
"Fosfomycin_Novobiocin","CX.INT.EcoliNet.v1.4039gene.67494link.txt","2",27.5495261973856,2,44,44,56,50
"Fosfomycin_Novobiocin","EcoliNet.v1.benchmark.txt","2",27.5495261973856,2,20,20,27,24
"Fosfomycin_Novobiocin","EcoliNet.v1.txt","2",27.5495261973856,2,56,56,68,62
"Fosfomycin_Novobiocin","GN.INT.EcoliNet.3568gene.23439link.txt","2",27.5495261973856,3,24,24,46,35
"Fosfomycin_Novobiocin","GO-BP.goldstandardset.txt","2",27.5495261973856,2,19,19,20,20
"Fosfomycin_Novobiocin","HT.INT.EcoliNet.3209gene.15543link.txt","2",27.5495261973856,3,11,11,36,24
"Fosfomycin_Paraquat","CX.INT.EcoliNet.v1.4039gene.67494link.txt","13",57.2922091096811,3,13,13,44,28
"Fosfomycin_Paraquat","EcoliNet.v1.benchmark.txt","13",57.2922091096811,2,27,27,32,30
"Fosfomycin_Paraquat","EcoliNet.v1.txt","13",57.2922091096811,2,28,28,67,48
"Fosfomycin_Paraquat","GN.INT.EcoliNet.3568gene.23439link.txt","13",57.2922091096811,2,16,17,46,32
"Fosfomycin_Paraquat","GO-BP.goldstandardset.txt","13",57.2922091096811,2,19,19,32,26
"Fosfomycin_Penicillin G","CX.INT.EcoliNet.v1.4039gene.67494link.txt","13",57.2922091096811,2,23,23,56,39
"Fosfomycin_Penicillin G","EcoCyc.goldstandardset.txt","13",57.2922091096811,1,15,15,15,15
"Fosfomycin_Penicillin G","EcoliNet.v1.benchmark.txt","13",57.2922091096811,1,27,27,50,39
"Fosfomycin_Penicillin G","EcoliNet.v1.txt","13",57.2922091096811,2,56,56,77,67
"Fosfomycin_Penicillin G","GN.INT.EcoliNet.3568gene.23439link.txt","13",57.2922091096811,3,18,18,46,32
"Fosfomycin_Penicillin G","GO-BP.goldstandardset.txt","13",57.2922091096811,1,19,19,46,32
"Fosfomycin_Penicillin G","HT.INT.EcoliNet.3209gene.15543link.txt","13",57.2922091096811,3,8,8,24,16
"Fosfomycin_Piperacillin","CX.INT.EcoliNet.v1.4039gene.67494link.txt","13",57.2922091096811,2,23,23,56,39
"Fosfomycin_Piperacillin","EcoCyc.goldstandardset.txt","13",57.2922091096811,1,15,15,15,15
"Fosfomycin_Piperacillin","EcoliNet.v1.benchmark.txt","13",57.2922091096811,1,27,27,50,39
"Fosfomycin_Piperacillin","EcoliNet.v1.txt","13",57.2922091096811,2,56,56,77,67
"Fosfomycin_Piperacillin","GN.INT.EcoliNet.3568gene.23439link.txt","13",57.2922091096811,3,18,18,46,32
"Fosfomycin_Piperacillin","GO-BP.goldstandardset.txt","13",57.2922091096811,1,19,19,46,32
"Fosfomycin_Piperacillin","HT.INT.EcoliNet.3209gene.15543link.txt","13",57.2922091096811,3,8,8,24,16
"Fosfomycin_Rifampicin","CX.INT.EcoliNet.v1.4039gene.67494link.txt","2",27.5495261973856,2,44,44,73,58
"Fosfomycin_Rifampicin","EcoliNet.v1.txt","2",27.5495261973856,3,67,67,92,80
"Fosfomycin_Rifampicin","GN.INT.EcoliNet.3568gene.23439link.txt","2",27.5495261973856,3,21,21,46,34
"Fosfomycin_Rifampicin","HT.INT.EcoliNet.3209gene.15543link.txt","2",27.5495261973856,2,11,11,100,55
"Fosfomycin_Triclosan","CX.INT.EcoliNet.v1.4039gene.67494link.txt","11",10.0492531778526,2,44,44,56,50
"Fosfomycin_Triclosan","EcoCyc.goldstandardset.txt","11",10.0492531778526,Inf,NA,14,15,14
"Fosfomycin_Triclosan","EcoliNet.v1.benchmark.txt","11",10.0492531778526,3,17,17,27,22
"Fosfomycin_Triclosan","EcoliNet.v1.txt","11",10.0492531778526,2,67,67,78,72
"Fosfomycin_Triclosan","GN.INT.EcoliNet.3568gene.23439link.txt","11",10.0492531778526,3,24,24,46,35
"Fosfomycin_Triclosan","GO-BP.goldstandardset.txt","11",10.0492531778526,3,7,13,19,16
"Fosfomycin_Triclosan","HT.INT.EcoliNet.3209gene.15543link.txt","11",10.0492531778526,2,11,11,11,11
"Fosfomycin_Trimethoprim","CX.INT.EcoliNet.v1.4039gene.67494link.txt","2",27.5495261973856,3,9,9,44,26
"Fosfomycin_Trimethoprim","EcoCyc.goldstandardset.txt","2",27.5495261973856,Inf,NA,14,15,14
"Fosfomycin_Trimethoprim","EcoliNet.v1.benchmark.txt","2",27.5495261973856,2,27,27,32,30
"Fosfomycin_Trimethoprim","EcoliNet.v1.txt","2",27.5495261973856,2,67,67,71,69
"Fosfomycin_Trimethoprim","GN.INT.EcoliNet.3568gene.23439link.txt","2",27.5495261973856,3,11,11,46,28
"Fosfomycin_Trimethoprim","GO-BP.goldstandardset.txt","2",27.5495261973856,2,19,19,21,20
"Fosfomycin_Trimethoprim","HT.INT.EcoliNet.3209gene.15543link.txt","2",27.5495261973856,3,8,9,11,10
"Imipenem_Meropenem","CC.EcoliNet.v1.2296gene.50528link.txt","13",57.2922091096811,1,NA,83,139,111
"Imipenem_Meropenem","CX.INT.EcoliNet.v1.4039gene.67494link.txt","13",57.2922091096811,2,NA,19,50,35
"Imipenem_Meropenem","DC.EcoliNet.2283gene.9643link.txt","13",57.2922091096811,Inf,NA,2,2,2
"Imipenem_Meropenem","EcoCyc.goldstandardset.txt","13",57.2922091096811,0,NA,15,15,15
"Imipenem_Meropenem","EcoliNet.v1.benchmark.txt","13",57.2922091096811,1,NA,43,58,50
"Imipenem_Meropenem","EcoliNet.v1.txt","13",57.2922091096811,1,NA,54,78,66
"Imipenem_Meropenem","GN.INT.EcoliNet.3568gene.23439link.txt","13",57.2922091096811,2,NA,14,22,18
"Imipenem_Meropenem","GO-BP.goldstandardset.txt","13",57.2922091096811,1,NA,39,53,46
"Imipenem_Meropenem","HT.INT.EcoliNet.3209gene.15543link.txt","13",57.2922091096811,3,NA,11,31,21
"Imipenem_Meropenem","LC.INT.EcoliNet.764gene.1073link.txt","13",57.2922091096811,2,NA,3,6,5
"Imipenem_Meropenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt","13",57.2922091096811,4,NA,2,2,2
"Imipenem_Metformin","CC.EcoliNet.v1.2296gene.50528link.txt","1",4.40862020891292,2,104,104,176,140
"Imipenem_Metformin","CX.INT.EcoliNet.v1.4039gene.67494link.txt","1",4.40862020891292,3,26,26,95,61
"Imipenem_Metformin","DC.EcoliNet.2283gene.9643link.txt","1",4.40862020891292,Inf,NA,2,4,3
"Imipenem_Metformin","EcoCyc.goldstandardset.txt","1",4.40862020891292,Inf,NA,6,15,10
"Imipenem_Metformin","EcoliNet.v1.benchmark.txt","1",4.40862020891292,Inf,NA,6,50,28
"Imipenem_Metformin","EcoliNet.v1.txt","1",4.40862020891292,3,55,55,117,86
"Imipenem_Metformin","GN.INT.EcoliNet.3568gene.23439link.txt","1",4.40862020891292,4,9,9,20,15
"Imipenem_Metformin","HT.INT.EcoliNet.3209gene.15543link.txt","1",4.40862020891292,4,8,8,31,20
"Imipenem_Metformin","LC.INT.EcoliNet.764gene.1073link.txt","1",4.40862020891292,6,1,1,5,3
"Imipenem_Metformin","PG.INT.EcoliNet.v1.1817gene.17504link.txt","1",4.40862020891292,5,2,2,9,5
"Imipenem_Moxifloxacin","CX.INT.EcoliNet.v1.4039gene.67494link.txt","2",27.5495261973856,3,17,17,50,33
"Imipenem_Moxifloxacin","EcoliNet.v1.benchmark.txt","2",27.5495261973856,2,13,13,50,32
"Imipenem_Moxifloxacin","EcoliNet.v1.txt","2",27.5495261973856,2,47,47,71,59
"Imipenem_Moxifloxacin","GN.INT.EcoliNet.3568gene.23439link.txt","2",27.5495261973856,3,17,17,28,22
"Imipenem_Moxifloxacin","GO-BP.goldstandardset.txt","2",27.5495261973856,2,13,13,46,29
"Imipenem_Moxifloxacin","HT.INT.EcoliNet.3209gene.15543link.txt","2",27.5495261973856,3,13,13,37,25
"Imipenem_Moxifloxacin","LC.INT.EcoliNet.764gene.1073link.txt","2",27.5495261973856,5,2,2,6,4
"Imipenem_Moxifloxacin","PG.INT.EcoliNet.v1.1817gene.17504link.txt","2",27.5495261973856,5,2,2,8,5
"Imipenem_Triclosan","CC.EcoliNet.v1.2296gene.50528link.txt","3",12.4986996306864,3,12,12,111,62
"Imipenem_Triclosan","CX.INT.EcoliNet.v1.4039gene.67494link.txt","3",12.4986996306864,3,28,28,63,45
"Imipenem_Triclosan","DC.EcoliNet.2283gene.9643link.txt","3",12.4986996306864,Inf,NA,2,16,9
"Imipenem_Triclosan","EcoCyc.goldstandardset.txt","3",12.4986996306864,Inf,NA,14,15,14
"Imipenem_Triclosan","EcoliNet.v1.benchmark.txt","3",12.4986996306864,3,17,17,50,34
"Imipenem_Triclosan","EcoliNet.v1.txt","3",12.4986996306864,2,59,59,85,72
"Imipenem_Triclosan","GN.INT.EcoliNet.3568gene.23439link.txt","3",12.4986996306864,3,16,16,26,21
"Imipenem_Triclosan","GO-BP.goldstandardset.txt","3",12.4986996306864,3,7,13,46,29
"Imipenem_Triclosan","HT.INT.EcoliNet.3209gene.15543link.txt","3",12.4986996306864,3,8,8,24,16
"Imipenem_Triclosan","LC.INT.EcoliNet.764gene.1073link.txt","3",12.4986996306864,4,1,1,5,3
"Imipenem_Triclosan","PG.INT.EcoliNet.v1.1817gene.17504link.txt","3",12.4986996306864,4,2,2,13,8
"Levofloxacin_Meropenem","CX.INT.EcoliNet.v1.4039gene.67494link.txt","5",23.959017741096,3,17,17,50,33
"Levofloxacin_Meropenem","EcoliNet.v1.benchmark.txt","5",23.959017741096,2,13,13,50,32
"Levofloxacin_Meropenem","EcoliNet.v1.txt","5",23.959017741096,2,47,47,71,59
"Levofloxacin_Meropenem","GN.INT.EcoliNet.3568gene.23439link.txt","5",23.959017741096,3,17,17,28,22
"Levofloxacin_Meropenem","GO-BP.goldstandardset.txt","5",23.959017741096,2,13,13,46,29
"Levofloxacin_Meropenem","HT.INT.EcoliNet.3209gene.15543link.txt","5",23.959017741096,3,13,13,37,25
"Levofloxacin_Meropenem","LC.INT.EcoliNet.764gene.1073link.txt","5",23.959017741096,5,2,2,6,4
"Levofloxacin_Meropenem","PG.INT.EcoliNet.v1.1817gene.17504link.txt","5",23.959017741096,5,2,2,8,5
"Levofloxacin_Metformin","CX.INT.EcoliNet.v1.4039gene.67494link.txt","13",57.2922091096811,3,27,27,92,60
"Levofloxacin_Metformin","EcoliNet.v1.benchmark.txt","13",57.2922091096811,Inf,NA,5,14,10
"Levofloxacin_Metformin","EcoliNet.v1.txt","13",57.2922091096811,2,48,48,109,79
"Levofloxacin_Metformin","GN.INT.EcoliNet.3568gene.23439link.txt","13",57.2922091096811,3,12,12,26,19
"Levofloxacin_Metformin","HT.INT.EcoliNet.3209gene.15543link.txt","13",57.2922091096811,3,15,15,33,24
"Levofloxacin_Metformin","LC.INT.EcoliNet.764gene.1073link.txt","13",57.2922091096811,6,1,1,4,2
"Levofloxacin_Metformin","PG.INT.EcoliNet.v1.1817gene.17504link.txt","13",57.2922091096811,4,5,5,12,8
