bug	full_name	batch	fitness
Ecoli_BW	Nonactin 1 rep 1	3	0.999378074
Ecoli_BW	Nonactin 2 rep 1	3	0.999897675
Ecoli_BW	Nonactin 3 rep 1	3	0.99844256
Ecoli_BW	Amikacin 1 rep 2	3	0.345911715
Ecoli_BW	Amikacin 2 rep 2	3	0.956535464
Ecoli_BW	Amikacin 3 rep 2	3	0.996215704
Ecoli_BW	Control 0 rep 12	3	0.998051961
Ecoli_BW	Control 0 rep 13	3	0.999611182
Ecoli_BW	Control 0 rep 14	3	0.999802241
Ecoli_BW	Imipenem 1 rep 1	3	0.279952711
Ecoli_BW	Imipenem 2 rep 1	3	0.608199685
Ecoli_BW	Imipenem 3 rep 1	3	0.829827869
Ecoli_BW	Bleomycin 1 rep 1	3	0.576565184
Ecoli_BW	Bleomycin 2 rep 1	3	0.872357168
Ecoli_BW	Bleomycin 3 rep 1	3	0.976074115
Ecoli_BW	Linezolid 1 rep 1	3	0.998479371
Ecoli_BW	Linezolid 2 rep 1	3	0.998986317
Ecoli_BW	Linezolid 3 rep 1	3	0.998501776
Ecoli_BW	Doxorubicin 1 rep 1	3	0.994865351
Ecoli_BW	Doxorubicin 2 rep 1	3	0.999673451
Ecoli_BW	Doxorubicin 3 rep 1	3	0.990968942
Ecoli_BW	Cefaclor 1 rep 2	3	0.804544756
Ecoli_BW	Cefaclor 2 rep 2	3	0.999458883
Ecoli_BW	Cefaclor 3 rep 2	3	0.999751346
Ecoli_BW	Amoxicillin 1 rep 3	3	0.639816264
Ecoli_BW	Amoxicillin 2 rep 3	3	0.934105367
Ecoli_BW	Amoxicillin 3 rep 3	3	0.993644484
Ecoli_BW	Daptomycin 1 rep 1	3	0.999276193
Ecoli_BW	Daptomycin 2 rep 1	3	0.999531544
Ecoli_BW	Daptomycin 3 rep 1	3	0.999299065
Ecoli_BW	Cerulenin 1 rep 1	3	0.999477944
Ecoli_BW	Cerulenin 2 rep 1	3	0.999980501
Ecoli_BW	Cerulenin 3 rep 1	3	0.999721187
Ecoli_BW	Tigecycline 1 rep 1	3	0.998919061
Ecoli_BW	Tigecycline 2 rep 1	3	0.999269269
Ecoli_BW	Tigecycline 3 rep 1	3	0.998823487
Ecoli_BW	Mitomycin C 1 rep 1	3	0.855205025
Ecoli_BW	Mitomycin C 2 rep 1	3	0.910891443
Ecoli_BW	Mitomycin C 3 rep 1	3	0.930338778
Ecoli_BW	Oxacillin 1 rep 2	3	0.999976458
Ecoli_BW	Oxacillin 2 rep 2	3	0.999045892
Ecoli_BW	Oxacillin 3 rep 2	3	0.999873098
Ecoli_BW	Control 0 rep 15	3	0.999807646
Ecoli_BW	Control 0 rep 16	3	0.99977195
Ecoli_BW	Control 0 rep 17	3	0.99961997
Ecoli_iAi1	Mecillinam 1 rep 2	4	0.193972412
Ecoli_iAi1	Mecillinam 2 rep 2	4	0
Ecoli_iAi1	Mecillinam 3 rep 2	4	0.425007307
Ecoli_iAi1	A22 1 rep 2	4	0.613591594
Ecoli_iAi1	A22 2 rep 2	4	0.952502693
Ecoli_iAi1	A22 3 rep 2	4	0.999445224
Ecoli_iAi1	Loperamide 1 rep 2	4	0.934840387
Ecoli_iAi1	Loperamide 2 rep 2	4	0.996788894
Ecoli_iAi1	Loperamide 3 rep 2	4	0.99949179
Ecoli_iAi1	Minocycline 1 rep 2	4	0.998884546
Ecoli_iAi1	Minocycline 2 rep 2	4	0.99967272
Ecoli_iAi1	Minocycline 3 rep 2	4	0.999457944
Ecoli_iAi1	Cefsulodin 1 rep 2	4	0.999756487
Ecoli_iAi1	Cefsulodin 2 rep 2	4	0.999069209
Ecoli_iAi1	Cefsulodin 3 rep 2	4	0.997606078
Ecoli_iAi1	Control 0 rep 6	4	0.999886257
Ecoli_iAi1	Control 0 rep 7	4	0.998574211
Ecoli_iAi1	Control 0 rep 8	4	0.998812916
Ecoli_iAi1	Tobramycin 1 rep 1	4	0.993591641
Ecoli_iAi1	Tobramycin 2 rep 1	4	0.992163224
Ecoli_iAi1	Tobramycin 3 rep 1	4	0.992729717
Ecoli_iAi1	Teicoplanin 1 rep 1	4	0.999711102
Ecoli_iAi1	Teicoplanin 2 rep 1	4	0.99985568
Ecoli_iAi1	Teicoplanin 3 rep 1	4	0.998878865
Ecoli_iAi1	Metronidazole 1 rep 1	4	0.999775817
Ecoli_iAi1	Metronidazole 2 rep 1	4	0.999954608
Ecoli_iAi1	Metronidazole 3 rep 1	4	0.998626983
Ecoli_iAi1	Nisin 1 rep 1	4	0.999377273
Ecoli_iAi1	Nisin 2 rep 1	4	0.998812774
Ecoli_iAi1	Nisin 3 rep 1	4	0.998889364
Ecoli_iAi1	EGCG 3 rep 1	4	0.999963342
Ecoli_iAi1	Rifampicin 1 rep 1	4	0.206396727
Ecoli_iAi1	Rifampicin 2 rep 1	4	0.518932323
Ecoli_iAi1	Rifampicin 3 rep 1	4	0.973708981
Ecoli_iAi1	Aztreonam 1 rep 1	4	0.190961366
Ecoli_iAi1	Aztreonam 2 rep 1	4	0.666578101
Ecoli_iAi1	Aztreonam 3 rep 1	4	0.683700059
Ecoli_iAi1	Penicillin G 1 rep 1	4	0.93743614
Ecoli_iAi1	Penicillin G 2 rep 1	4	0.999899581
Ecoli_iAi1	Penicillin G 3 rep 1	4	0.997751006
Ecoli_iAi1	Theophylline 1 rep 1	4	0.998638887
Ecoli_iAi1	Theophylline 2 rep 1	4	0.998806011
Ecoli_iAi1	Theophylline 3 rep 1	4	0.999934923
Ecoli_iAi1	Benzalkonium 1 rep 2	4	0
Ecoli_iAi1	Benzalkonium 2 rep 2	4	0.81696124
Ecoli_iAi1	Benzalkonium 3 rep 2	4	0.999110128
Ecoli_iAi1	Control 0 rep 9	4	0.998618606
Ecoli_iAi1	Control 0 rep 10	4	0.999881939
Ecoli_iAi1	Control 0 rep 11	4	0.999287625
Ecoli_iAi1	Clofazimine 1 rep 1	4	0.998205405
Ecoli_iAi1	Clofazimine 2 rep 1	4	0.999832413
Ecoli_iAi1	Clofazimine 3 rep 1	4	0.999356302
Ecoli_iAi1	Clarithromycin 1 rep 1	4	0.590340662
Ecoli_iAi1	Clarithromycin 2 rep 1	4	0.773096246
Ecoli_iAi1	Clarithromycin 3 rep 1	4	0.955612419
Ecoli_iAi1	Cefotaxime 1 rep 2	4	0.757640875
Ecoli_iAi1	Cefotaxime 2 rep 2	4	0.943443615
Ecoli_iAi1	Cefotaxime 3 rep 2	4	0.998826551
Ecoli_iAi1	Caffeine 1 rep 1	4	0.999462754
Ecoli_iAi1	Caffeine 2 rep 1	4	0.997674535
Ecoli_iAi1	Caffeine 3 rep 1	4	0.999539984
Ecoli_iAi1	Reserpine 1 rep 1	4	0.999413005
Ecoli_iAi1	Reserpine 2 rep 1	4	0.999811112
Ecoli_iAi1	Reserpine 3 rep 1	4	0.997784805
Ecoli_iAi1	Procaine 1 rep 2	4	0.702959329
Ecoli_iAi1	Procaine 2 rep 2	4	0.826904166
Ecoli_iAi1	Procaine 3 rep 2	4	0.932561944
Ecoli_iAi1	Puromycin 1 rep 1	4	0.25916407
Ecoli_iAi1	Puromycin 2 rep 1	4	0.820653223
Ecoli_iAi1	Puromycin 3 rep 1	4	0.975044939
Ecoli_iAi1	Pyocyanin 1 rep 1	4	0.232475826
Ecoli_iAi1	Pyocyanin 2 rep 1	4	0.402227438
Ecoli_iAi1	Pyocyanin 3 rep 1	4	0.587512498
Ecoli_iAi1	Pseudomonic acid 1 rep 1	4	0.765141693
Ecoli_iAi1	Pseudomonic acid 2 rep 1	4	0.914845483
Ecoli_iAi1	Pseudomonic acid 3 rep 1	4	0.999503167
Ecoli_iAi1	Nonactin 1 rep 1	4	0.999637867
Ecoli_iAi1	Nonactin 2 rep 1	4	0.997671937
Ecoli_iAi1	Nonactin 3 rep 1	4	0.999280175
Ecoli_iAi1	Amikacin 1 rep 2	4	0.999341754
Ecoli_iAi1	Amikacin 2 rep 2	4	0.998971063
Ecoli_iAi1	Amikacin 3 rep 2	4	0.996015952
Ecoli_iAi1	Control 0 rep 12	4	0.999511042
Ecoli_iAi1	Control 0 rep 13	4	0.999794547
Ecoli_iAi1	Control 0 rep 14	4	0.999975299
Ecoli_iAi1	Imipenem 1 rep 1	4	0.439514864
Ecoli_iAi1	Imipenem 2 rep 1	4	0.900675225
Ecoli_iAi1	Imipenem 3 rep 1	4	0.999654693
Ecoli_iAi1	Bleomycin 1 rep 1	4	0.281107897
Ecoli_iAi1	Bleomycin 2 rep 1	4	0.732424927
Ecoli_iAi1	Bleomycin 3 rep 1	4	0.895660177
Ecoli_iAi1	Linezolid 1 rep 1	4	0.999073043
Ecoli_iAi1	Linezolid 2 rep 1	4	0.99830895
Ecoli_iAi1	Linezolid 3 rep 1	4	0.999497546
Ecoli_iAi1	Doxorubicin 1 rep 1	4	0.999998806
Ecoli_iAi1	Doxorubicin 2 rep 1	4	0.9997175
Ecoli_iAi1	Doxorubicin 3 rep 1	4	0.996795359
Ecoli_iAi1	Cefaclor 1 rep 2	4	0.805858396
Ecoli_iAi1	Cefaclor 2 rep 2	4	0.999915644
Ecoli_iAi1	Cefaclor 3 rep 2	4	0.999453187
Ecoli_iAi1	Amoxicillin 1 rep 2	4	0.230412025
Ecoli_iAi1	Amoxicillin 2 rep 2	4	0.787296653
Ecoli_iAi1	Amoxicillin 3 rep 2	4	0.998121636
Ecoli_iAi1	Daptomycin 1 rep 1	4	0.999824595
Ecoli_iAi1	Daptomycin 2 rep 1	4	0.999115883
Ecoli_iAi1	Daptomycin 3 rep 1	4	0.99555687
Ecoli_iAi1	Cerulenin 1 rep 1	4	0.997722967
Ecoli_iAi1	Cerulenin 2 rep 1	4	0.999093639
Ecoli_iAi1	Cerulenin 3 rep 1	4	0.999208087
Ecoli_iAi1	Tigecycline 1 rep 1	4	0.999324174
Ecoli_iAi1	Tigecycline 2 rep 1	4	0.998854947
Ecoli_iAi1	Tigecycline 3 rep 1	4	0.999386856
Ecoli_iAi1	Mitomycin C 1 rep 1	4	0.24070761
Ecoli_iAi1	Mitomycin C 2 rep 1	4	0.313042526
Ecoli_iAi1	Mitomycin C 3 rep 1	4	0.454800539
Ecoli_iAi1	Oxacillin 1 rep 2	4	0.998760248
Ecoli_iAi1	Oxacillin 2 rep 2	4	0.999719072
Ecoli_iAi1	Oxacillin 3 rep 2	4	0.998833136
Ecoli_iAi1	Control 0 rep 15	4	0.999661458
Ecoli_iAi1	Control 0 rep 16	4	0.996556126
Ecoli_iAi1	Control 0 rep 17	4	0.999687417
Ecoli_iAi1	Chlorhexidine 1 rep 2	4	0.90845663
Ecoli_iAi1	Chlorhexidine 2 rep 2	4	0.998801337
Ecoli_iAi1	Chlorhexidine 3 rep 2	4	0.99912883
Ecoli_iAi1	Daptomycin 1 rep 2	4	0.999263989
Ecoli_iAi1	Daptomycin 2 rep 2	4	0.999983729
Ecoli_iAi1	Daptomycin 3 rep 2	4	0.999419978
Ecoli_iAi1	Novobiocin 1 rep 2	4	0
Ecoli_iAi1	Novobiocin 2 rep 2	4	0.582869697
Ecoli_iAi1	Novobiocin 3 rep 2	4	0.997462865
Ecoli_iAi1	Erythromycin 1 rep 2	4	0.840918929
Ecoli_iAi1	Erythromycin 2 rep 2	4	0.900483055
Ecoli_iAi1	Erythromycin 3 rep 2	4	0.993438879
Ecoli_iAi1	Trimethoprim 1 rep 2	4	0.470428445
Ecoli_iAi1	Trimethoprim 2 rep 2	4	0.631359794
Ecoli_iAi1	Trimethoprim 3 rep 2	4	0.638083154
Ecoli_iAi1	Azithromycin 1 rep 1	4	0.61372521
Ecoli_iAi1	Azithromycin 2 rep 1	4	0.740600894
Ecoli_iAi1	Azithromycin 3 rep 1	4	0.847079256
Ecoli_iAi1	Curcumin 1 rep 1	4	0.956165279
Ecoli_iAi1	Curcumin 2 rep 1	4	0.942285115
Ecoli_iAi1	Curcumin 3 rep 1	4	0.913951658
Ecoli_iAi1	Berberine 1 rep 1	4	0.846160474
Ecoli_iAi1	Berberine 2 rep 1	4	0.892123469
Ecoli_iAi1	Berberine 3 rep 1	4	0.972896431
Ecoli_iAi1	Diclofenac 1 rep 1	4	0.978172019
Ecoli_iAi1	Diclofenac 2 rep 1	4	0.972143838
Ecoli_iAi1	Diclofenac 3 rep 1	4	0.999577526
Ecoli_iAi1	Acetylsalisylic acid 1 rep 1	4	0.951516213
Ecoli_iAi1	Acetylsalisylic acid 2 rep 1	4	0.990492785
Ecoli_iAi1	Acetylsalisylic acid 3 rep 1	4	0.998420427
Ecoli_iAi1	Control 0 rep 18	4	0.999005308
Ecoli_iAi1	Control 0 rep 19	4	0.999495947
Ecoli_iAi1	Control 0 rep 20	4	0.998660818
Ecoli_BW	Azithromycin 1 rep 1	4	0.507417238
Ecoli_BW	Azithromycin 2 rep 1	4	0.623921667
Ecoli_BW	Azithromycin 3 rep 1	4	0.825455586
Ecoli_BW	Curcumin 1 rep 1	4	0.886080538
Ecoli_BW	Curcumin 2 rep 1	4	0.998025323
Ecoli_BW	Curcumin 3 rep 1	4	0.998448183
Ecoli_BW	Berberine 1 rep 1	4	0.795116792
Ecoli_BW	Berberine 2 rep 1	4	0.886511584
Ecoli_BW	Berberine 3 rep 1	4	0.999238781
Ecoli_BW	Diclofenac 1 rep 1	4	0.998428664
Ecoli_BW	Diclofenac 2 rep 1	4	0.968436547
Ecoli_BW	Diclofenac 3 rep 1	4	0.999324772
Ecoli_BW	Acetylsalisylic acid 1 rep 1	4	0.713210962
Ecoli_BW	Acetylsalisylic acid 2 rep 1	4	0.936409815
Ecoli_BW	Acetylsalisylic acid 3 rep 1	4	0.997495093
Ecoli_BW	Control 0 rep 18	4	0.999969932
Ecoli_BW	Control 0 rep 19	4	0.998567884
Ecoli_BW	Control 0 rep 20	4	0.999288268
Ecoli_BW	Colistin 1 rep 1	4	0.84101803
Ecoli_BW	Colistin 2 rep 1	4	0.999404794
Ecoli_BW	Colistin 3 rep 1	4	0.999647804
Ecoli_BW	Phenformin 1 rep 1	4	0.998706736
Ecoli_BW	Phenformin 2 rep 1	4	0.995572989
Ecoli_BW	Phenformin 3 rep 1	4	0.950836021
Ecoli_BW	Ciclopirox 1 rep 1	4	0.272398202
Ecoli_BW	Ciclopirox 2 rep 1	4	0.998010808
Ecoli_BW	Ciclopirox 3 rep 1	4	0.998287834
Ecoli_BW	Triclosan 1 rep 1	4	0.998493681
Ecoli_BW	Triclosan 2 rep 1	4	0.99591355
Ecoli_BW	Triclosan 3 rep 1	4	0.999531195
Ecoli_BW	CHIR-90 1 rep 1	4	0
Ecoli_BW	CHIR-90 2 rep 1	4	0
Ecoli_BW	CHIR-90 3 rep 1	4	0.566598409
Ecoli_BW	Control 0 rep 21	4	0.995734849
Ecoli_BW	Control 0 rep 22	4	0.999731881
Ecoli_BW	Control 0 rep 23	4	0.99797397
Ecoli_BW	Metformin 1 rep 1	4	0.539125442
Ecoli_BW	Metformin 2 rep 1	4	0.827768639
Ecoli_BW	Metformin 3 rep 1	4	0.939750637
Ecoli_BW	Tigecycline 4 rep 1	4	0.999468882
Ecoli_BW	Tigecycline 5 rep 1	4	0.999551776
Ecoli_BW	Tigecycline 6 rep 1	4	0.998649635
Ecoli_BW	Phleomycin 1 rep 1	4	0.168352354
Ecoli_BW	Phleomycin 2 rep 1	4	0.429688283
Ecoli_BW	Phleomycin 3 rep 1	4	0.681112788
Ecoli_BW	CCCP 4 rep 1	4	0.26043157
Ecoli_BW	CCCP 5 rep 1	4	0.403441052
Ecoli_BW	CCCP 6 rep 1	4	0.525117457
Ecoli_BW	Meropenem 1 rep 1	4	0.085625732
Ecoli_BW	Meropenem 2 rep 1	4	0.28985845
Ecoli_BW	Meropenem 3 rep 1	4	0.757612304
Ecoli_BW	Control 0 rep 24	4	0.999814455
Ecoli_BW	Control 0 rep 25	4	0.998672578
Ecoli_BW	Control 0 rep 26	4	0.999621264
Ecoli_BW	Gentamicin 1 rep 1	5	0.00652365
Ecoli_BW	Gentamicin 2 rep 1	5	0.47227333
Ecoli_BW	Gentamicin 3 rep 1	5	0.962795974
Ecoli_BW	Moxifloxacin 1 rep 1	5	0
Ecoli_BW	Moxifloxacin 2 rep 1	5	0.406272577
Ecoli_BW	Moxifloxacin 3 rep 1	5	0.969687448
Ecoli_BW	Streptozotocin 1 rep 1	5	0.835173618
Ecoli_BW	Streptozotocin 2 rep 1	5	0.907986861
Ecoli_BW	Streptozotocin 3 rep 1	5	1
Ecoli_BW	Acetylsalisylic acid 1 rep 2	5	0.680839997
Ecoli_BW	Acetylsalisylic acid 2 rep 2	5	0.919902411
Ecoli_BW	Acetylsalisylic acid 3 rep 2	5	1
Ecoli_BW	Chlorhexidine 4 rep 1	5	0.151117135
Ecoli_BW	Chlorhexidine 5 rep 1	5	0.092681396
Ecoli_BW	Chlorhexidine 6 rep 1	5	0
Ecoli_BW	Control 0 rep 27	5	1
Ecoli_BW	Control 0 rep 28	5	1
Ecoli_BW	Control 0 rep 29	5	0.978341207
Ecoli_iAi1	Colistin 1 rep 1	5	0.971076936
Ecoli_iAi1	Colistin 2 rep 1	5	0.998953313
Ecoli_iAi1	Colistin 3 rep 1	5	0.998375716
Ecoli_iAi1	Phenformin 1 rep 1	5	0.998328484
Ecoli_iAi1	Phenformin 2 rep 1	5	0.998405747
Ecoli_iAi1	Phenformin 3 rep 1	5	0.999509074
Ecoli_iAi1	Ciclopirox 1 rep 1	5	0.145022879
Ecoli_iAi1	Ciclopirox 2 rep 1	5	0.974904263
Ecoli_iAi1	Ciclopirox 3 rep 1	5	0.999786938
Ecoli_iAi1	Triclosan 1 rep 1	5	0.996246597
Ecoli_iAi1	Triclosan 2 rep 1	5	0.999895394
Ecoli_iAi1	Triclosan 3 rep 1	5	0.999400715
Ecoli_iAi1	CHIR-90 1 rep 1	5	0.18148831
Ecoli_iAi1	CHIR-90 2 rep 1	5	0.741223873
Ecoli_iAi1	CHIR-90 3 rep 1	5	0.981933373
Ecoli_iAi1	Control 0 rep 21	5	0.999931198
Ecoli_iAi1	Control 0 rep 22	5	0.998216327
Ecoli_iAi1	Control 0 rep 23	5	0.998614763
Ecoli_iAi1	Metformin 1 rep 1	5	0.273698626
Ecoli_iAi1	Metformin 2 rep 1	5	0.598137032
Ecoli_iAi1	Metformin 3 rep 1	5	0.743705768
Ecoli_iAi1	Tigecycline 4 rep 1	5	0.999530831
Ecoli_iAi1	Tigecycline 5 rep 1	5	0.999233255
Ecoli_iAi1	Tigecycline 6 rep 1	5	0.999860493
Ecoli_iAi1	Phleomycin 1 rep 1	5	0.15717206
Ecoli_iAi1	Phleomycin 2 rep 1	5	0.508188335
Ecoli_iAi1	Phleomycin 3 rep 1	5	0.707738189
Ecoli_iAi1	CCCP 4 rep 1	5	0.039677254
Ecoli_iAi1	CCCP 5 rep 1	5	0.470713265
Ecoli_iAi1	CCCP 6 rep 1	5	0.707863106
Ecoli_iAi1	Meropenem 1 rep 1	5	0.124814315
Ecoli_iAi1	Meropenem 2 rep 1	5	0.84559449
Ecoli_iAi1	Meropenem 3 rep 1	5	0.950322016
Ecoli_iAi1	Control 0 rep 24	5	0.994986707
Ecoli_iAi1	Control 0 rep 25	5	0.999757963
Ecoli_iAi1	Control 0 rep 26	5	0.999139386
Ecoli_iAi1	Gentamicin 1 rep 1	5	0.671967869
Ecoli_iAi1	Gentamicin 2 rep 1	5	0.979951409
Ecoli_iAi1	Gentamicin 3 rep 1	5	0.999185372
Ecoli_iAi1	Moxifloxacin 1 rep 1	5	0.038714064
Ecoli_iAi1	Moxifloxacin 2 rep 1	5	0.607254415
Ecoli_iAi1	Moxifloxacin 3 rep 1	5	0.849765452
Ecoli_iAi1	Streptozotocin 1 rep 1	5	0.78532077
Ecoli_iAi1	Streptozotocin 2 rep 1	5	0.900851115
Ecoli_iAi1	Streptozotocin 3 rep 1	5	0.931151259
Ecoli_iAi1	Acetylsalisylic acid 1 rep 2	5	0.753784901
Ecoli_iAi1	Acetylsalisylic acid 2 rep 2	5	0.939236839
Ecoli_iAi1	Acetylsalisylic acid 3 rep 2	5	0.989944736
Ecoli_iAi1	Chlorhexidine 4 rep 1	5	0.146619152
Ecoli_iAi1	Chlorhexidine 5 rep 1	5	0.175095246
Ecoli_iAi1	Chlorhexidine 6 rep 1	5	0.115771855
Ecoli_iAi1	Control 0 rep 27	5	0.883598138
Ecoli_iAi1	Control 0 rep 28	5	0.9967219
Ecoli_iAi1	Control 0 rep 29	5	0.993325833
