Bug	Array Drug	Batch 1	Batch 2	Batch 3	Batch 4	Batch 5	Batch 6	Batch 7	Batch 8
ST_LT2	Loperamide 3 rep 2	1.111364024	1.034973666	1.067688757	NA	NA	NA	NA	NA
ST_LT2	Mecillinam 1 	NA	0	0	NA	NA	NA	NA	NA
ST_LT2	Mecillinam 1 rep 2	0	NA	0	NA	NA	NA	NA	NA
ST_LT2	Mecillinam 2 	0.913562907	0.893557816	0.576709626	NA	NA	NA	NA	NA
ST_LT2	Mecillinam 2 rep 2	0.968071603	0.783068959	NA	NA	NA	NA	NA	NA
ST_LT2	Mecillinam 3 	0.87033626	0.899593485	0.927652399	NA	NA	NA	NA	NA
ST_LT2	Mecillinam 3 rep 2	0.988041546	0.9410334	0.959209859	NA	NA	NA	NA	NA
ST_LT2	Metronidazole 1 	0.858150756	0.870795715	0.862168413	NA	NA	NA	NA	NA
ST_LT2	Metronidazole 1 rep 2	0.883562604	0.867354981	0.877294014	NA	NA	NA	NA	NA
ST_LT2	Metronidazole 2 	0.858688942	0.859859779	0.846274663	NA	NA	NA	NA	NA
ST_LT2	Metronidazole 2 rep 2	0.896444973	0.881795249	0.866082987	NA	NA	NA	NA	NA
ST_LT2	Metronidazole 3 	0.879006062	0.880258675	0.87154101	NA	NA	NA	NA	NA
ST_LT2	Metronidazole 3 rep 2	0.954767656	0.942008417	0.928433688	NA	NA	NA	NA	NA
ST_LT2	Minocycline 1 	0.818932065	0.856733069	0.892949028	NA	NA	NA	NA	NA
ST_LT2	Minocycline 1 rep 2	0.885355887	0.878736671	0.930190231	NA	NA	NA	NA	NA
ST_LT2	Minocycline 2 	0.945695831	0.955757223	0.932146385	NA	NA	NA	NA	NA
ST_LT2	Minocycline 2 rep 2	0.91497865	0.91271812	0.914436874	NA	NA	NA	NA	NA
ST_LT2	Minocycline 3 	0.904486819	0.928411396	0.907122233	NA	NA	NA	NA	NA
ST_LT2	Minocycline 3 rep 2	0.979430757	0.918304768	0.908591577	NA	NA	NA	NA	NA
ST_LT2	Mitomycin C 1 	0.351603661	0.331591279	0.435780161	NA	NA	NA	NA	NA
ST_LT2	Mitomycin C 1 rep 2	0.388735373	0.382415253	0.459205733	NA	NA	NA	NA	NA
ST_LT2	Mitomycin C 2 	0.6161026	0.591441858	0.627058429	NA	NA	NA	NA	NA
ST_LT2	Mitomycin C 2 rep 2	0.570707684	0.571788215	0.588068049	NA	NA	NA	NA	NA
ST_LT2	Mitomycin C 3 	0.721633732	0.705294896	0.744252952	NA	NA	NA	NA	NA
ST_LT2	Mitomycin C 3 rep 2	0.732438365	0.721433578	0.764282894	NA	NA	NA	NA	NA
ST_LT2	Nisin 1 	0.85211225	0.870947366	0.855465485	NA	NA	NA	NA	NA
ST_LT2	Nisin 1 rep 2	0.895138702	0.885887271	0.865608986	NA	NA	NA	NA	NA
ST_LT2	Nisin 2 	0.851925651	0.866115996	0.849023138	NA	NA	NA	NA	NA
ST_LT2	Nisin 2 rep 2	0.924597729	0.909892541	0.886502136	NA	NA	NA	NA	NA
ST_LT2	Nisin 3 	0.874795142	0.883472428	0.877242267	NA	NA	NA	NA	NA
ST_LT2	Nisin 3 rep 2	0.978644031	0.94010322	0.927941637	NA	NA	NA	NA	NA
ST_LT2	Nitrofurantoin 1 	0.793797352	0.827701234	0.754433607	NA	NA	NA	NA	NA
ST_LT2	Nitrofurantoin 1 rep 2	0.85478175	0.847099663	0.837846558	NA	NA	NA	NA	NA
ST_LT2	Nitrofurantoin 2 	0.841030512	0.864903944	0.859133365	NA	NA	NA	NA	NA
ST_LT2	Nitrofurantoin 2 rep 2	0.923446991	0.914456268	0.901513021	NA	NA	NA	NA	NA
ST_LT2	Nitrofurantoin 3 	0.880087663	0.873952007	0.866336602	NA	NA	NA	NA	NA
ST_LT2	Nitrofurantoin 3 rep 2	0.981727044	0.956813208	0.94279597	NA	NA	NA	NA	NA
ST_LT2	Nonactin 1 	1.054731605	1.043486499	1.04294076	NA	NA	NA	NA	NA
ST_LT2	Nonactin 1 rep 2	1.015109482	0.995309549	0.962779571	NA	NA	NA	NA	NA
ST_LT2	Nonactin 2 	0.997367849	0.995801623	0.986202867	NA	NA	NA	NA	NA
ST_LT2	Nonactin 2 rep 2	1.028426735	1.00157931	0.991185341	NA	NA	NA	NA	NA
ST_LT2	Nonactin 3 	1.003543507	0.990895503	0.97207415	NA	NA	NA	NA	NA
ST_LT2	Nonactin 3 rep 2	0.937545409	0.962347375	0.929865347	NA	NA	NA	NA	NA
ST_LT2	Novobiocin 1 	0.862372559	0.88233849	0.910243645	NA	NA	NA	NA	NA
ST_LT2	Novobiocin 1 rep 2	0.879933777	0.901258606	0.923959325	NA	NA	NA	NA	NA
ST_LT2	Novobiocin 2 	0.848949869	0.865565731	0.866454279	NA	NA	NA	NA	NA
ST_LT2	Novobiocin 2 rep 2	0.900398942	0.917674478	0.926867522	NA	NA	NA	NA	NA
ST_LT2	Novobiocin 3 	0.856465763	0.894780334	0.909265806	NA	NA	NA	NA	NA
ST_LT2	Novobiocin 3 rep 2	0.947744015	0.935995391	0.952680155	NA	NA	NA	NA	NA
ST_LT2	Oxacillin 1 	0.854917556	0.911828455	0.92938566	NA	NA	NA	NA	NA
ST_LT2	Oxacillin 1 rep 2	0.87106753	0.89324507	0.90763726	NA	NA	NA	NA	NA
ST_LT2	Oxacillin 2 	0.857495405	0.892362052	0.897624054	NA	NA	NA	NA	NA
ST_LT2	Oxacillin 2 rep 2	0.876877268	0.902891351	0.91302263	NA	NA	NA	NA	NA
ST_LT2	Oxacillin 3 	0.854784599	0.889514508	0.90641029	NA	NA	NA	NA	NA
ST_LT2	Oxacillin 3 rep 2	0.916942931	0.917454144	0.933818618	NA	NA	NA	NA	NA
ST_LT2	Paraquat 1 	0.875636348	0.841761301	0.904115902	NA	NA	NA	NA	NA
ST_LT2	Paraquat 1 rep 2	0.949673977	0.859861751	0.897925026	NA	NA	NA	NA	NA
ST_LT2	Paraquat 2 	0.88738479	0.885734499	0.909875391	NA	NA	NA	NA	NA
ST_LT2	Paraquat 2 rep 2	0.823350587	0.864449823	0.899925161	NA	NA	NA	NA	NA
ST_LT2	Paraquat 3 	0.920633583	0.924143904	0.925660068	NA	NA	NA	NA	NA
ST_LT2	Paraquat 3 rep 2	1.005482092	0.951280207	0.988796113	NA	NA	NA	NA	NA
ST_LT2	Penicillin G 1 	0.663995368	0.678157849	0.769923128	NA	NA	NA	NA	NA
ST_LT2	Penicillin G 1 rep 2	0.6214368	0.642665164	0.783891672	NA	NA	NA	NA	NA
ST_LT2	Penicillin G 2 	0.827224054	0.828829372	0.82211664	NA	NA	NA	NA	NA
ST_LT2	Penicillin G 2 rep 2	0.79869259	0.81242462	0.810413333	NA	NA	NA	NA	NA
ST_LT2	Penicillin G 3 	0.835198654	0.840136667	0.834026053	NA	NA	NA	NA	NA
ST_LT2	Penicillin G 3 rep 2	0.82892685	0.819390398	0.807278233	NA	NA	NA	NA	NA
ST_LT2	Piperacillin 1 	0.5972465	0.654566371	0.873561982	NA	NA	NA	NA	NA
ST_LT2	Piperacillin 1 rep 2	0.638627467	0.694126613	0.843023293	NA	NA	NA	NA	NA
ST_LT2	Piperacillin 2 	0.872254253	0.885153424	0.900503235	NA	NA	NA	NA	NA
ST_LT2	Piperacillin 2 rep 2	0.781974082	0.825039735	0.87899076	NA	NA	NA	NA	NA
ST_LT2	Piperacillin 3 	0.885156641	0.905628884	0.9020372	NA	NA	NA	NA	NA
ST_LT2	Piperacillin 3 rep 2	0.778005927	0.818225472	0.842066358	NA	NA	NA	NA	NA
ST_LT2	PMS 1 	0.802952745	0.70295353	0.786908886	NA	NA	NA	NA	NA
ST_LT2	PMS 1 rep 2	0.73184137	0.710199999	0.759983106	NA	NA	NA	NA	NA
ST_LT2	PMS 2 	0.909569754	0.885783959	0.935512107	NA	NA	NA	NA	NA
ST_LT2	PMS 2 rep 2	0.864946708	0.892211719	0.912117454	NA	NA	NA	NA	NA
ST_LT2	PMS 3 	0.924688054	0.908710818	0.962413222	NA	NA	NA	NA	NA
ST_LT2	PMS 3 rep 2	0.91077761	0.919486777	0.957135671	NA	NA	NA	NA	NA
ST_LT2	Polymyxin B 1 	0.838690809	0.872064242	0.885976304	NA	NA	NA	NA	NA
ST_LT2	Polymyxin B 1 rep 2	0.880212425	0.893157478	0.863771006	NA	NA	NA	NA	NA
ST_LT2	Polymyxin B 2 	0.861206068	0.902597192	0.902857707	NA	NA	NA	NA	NA
ST_LT2	Polymyxin B 2 rep 2	0.844849544	0.87577705	0.880023144	NA	NA	NA	NA	NA
ST_LT2	Polymyxin B 3 	0.877278315	0.917953866	0.920101271	NA	NA	NA	NA	NA
ST_LT2	Polymyxin B 3 rep 2	0.889248015	0.912409322	0.918662392	NA	NA	NA	NA	NA
ST_LT2	Procaine 1 	0.447830132	0.494133069	0.396448919	NA	NA	NA	NA	NA
ST_LT2	Procaine 1 rep 2	0.574653127	0.553070859	0.487606343	NA	NA	NA	NA	NA
ST_LT2	Procaine 2 	0.59752968	0.632718445	0.568758559	NA	NA	NA	NA	NA
ST_LT2	Procaine 2 rep 2	0.653955585	0.674182332	0.608328671	NA	NA	NA	NA	NA
ST_LT2	Procaine 3 	0.658303791	0.703848955	0.6646834	NA	NA	NA	NA	NA
ST_LT2	Procaine 3 rep 2	0.706823452	0.709726395	0.692555604	NA	NA	NA	NA	NA
ST_LT2	Pseudomonic acid 1 	0.804841419	0.775246922	0.801232057	NA	NA	NA	NA	NA
ST_LT2	Pseudomonic acid 1 rep 2	0.802008798	0.716609235	0.747030815	NA	NA	NA	NA	NA
ST_LT2	Pseudomonic acid 2 	0.861523712	0.847078921	0.863487005	NA	NA	NA	NA	NA
ST_LT2	Pseudomonic acid 2 rep 2	0.823550622	0.799579264	0.830724774	NA	NA	NA	NA	NA
ST_LT2	Pseudomonic acid 3 	0.909654994	0.870274118	0.873349353	NA	NA	NA	NA	NA
ST_LT2	Pseudomonic acid 3 rep 2	0.824435427	0.811415076	0.852036618	NA	NA	NA	NA	NA
ST_LT2	Puromycin 1 	0.850597691	0.866333999	0.879404549	NA	NA	NA	NA	NA
ST_LT2	Puromycin 1 rep 2	0.781513967	0.807674652	0.779460779	NA	NA	NA	NA	NA
ST_LT2	Puromycin 2 	0.943083216	0.920091252	0.900927664	NA	NA	NA	NA	NA
ST_LT2	Puromycin 2 rep 2	0.88467882	0.877158072	0.881933525	NA	NA	NA	NA	NA
ST_LT2	Puromycin 3 	0.979422612	0.945579989	0.921952852	NA	NA	NA	NA	NA
ST_LT2	Puromycin 3 rep 2	0.846122636	0.877330451	0.877555477	NA	NA	NA	NA	NA
ST_LT2	Pyocyanin 1 	0.686167916	0.710285634	0.707478759	NA	NA	NA	NA	NA
ST_LT2	Pyocyanin 1 rep 2	0.750080459	0.734260009	0.760205329	NA	NA	NA	NA	NA
ST_LT2	Pyocyanin 2 	0.944530975	0.927473011	0.908454016	NA	NA	NA	NA	NA
ST_LT2	Pyocyanin 2 rep 2	0.968095561	0.949429419	0.927737836	NA	NA	NA	NA	NA
ST_LT2	Pyocyanin 3 	0.961813597	0.942722599	0.947534681	NA	NA	NA	NA	NA
ST_LT2	Pyocyanin 3 rep 2	0.928385087	0.902672874	0.922203193	NA	NA	NA	NA	NA
ST_LT2	Reserpine 1 	0.937043483	0.958819884	0.920663024	NA	NA	NA	NA	NA
ST_LT2	Reserpine 1 rep 2	0.90206423	0.915429741	0.882189446	NA	NA	NA	NA	NA
ST_LT2	Reserpine 2 	0.935645246	0.93257457	0.899826231	NA	NA	NA	NA	NA
ST_LT2	Reserpine 2 rep 2	0.941891738	0.938084231	0.88789851	NA	NA	NA	NA	NA
ST_LT2	Reserpine 3 	0.953941599	0.939655878	0.898828412	NA	NA	NA	NA	NA
ST_LT2	Reserpine 3 rep 2	0.99985364	0.965371272	0.948340743	NA	NA	NA	NA	NA
ST_LT2	Rifampicin 1 	NA	NA	0.771405082	NA	NA	NA	NA	NA
ST_LT2	Rifampicin 1 rep 2	NA	0.764757778	NA	NA	NA	NA	NA	NA
ST_LT2	Rifampicin 2 	0.971641815	0.944163928	0.99318347	NA	NA	NA	NA	NA
ST_LT2	Rifampicin 2 rep 2	1.027157474	0.982165984	1.012116562	NA	NA	NA	NA	NA
ST_LT2	Rifampicin 3 	1.022483432	0.984023414	0.973691325	NA	NA	NA	NA	NA
ST_LT2	Rifampicin 3 rep 2	0.985311896	0.968569279	0.957277086	NA	NA	NA	NA	NA
ST_LT2	SingleDrug 	0.966572687	0.972697354	0.983545971	NA	NA	NA	NA	NA
ST_LT2	SingleDrug rep 2	0.945444717	0.942784436	0.93819065	NA	NA	NA	NA	NA
ST_LT2	SingleDrug rep 3	0.962928589	0.943227826	0.929687546	NA	NA	NA	NA	NA
ST_LT2	Spectinomycin 1 	0.610215121	0.577235255	0.603661658	NA	NA	NA	NA	NA
ST_LT2	Spectinomycin 1 rep 2	0.614409689	0.627751645	0.721357713	NA	NA	NA	NA	NA
ST_LT2	Spectinomycin 2 	0.722884135	0.727690925	0.745659922	NA	NA	NA	NA	NA
ST_LT2	Spectinomycin 2 rep 2	0.775469281	0.808175483	0.82610827	NA	NA	NA	NA	NA
ST_LT2	Spectinomycin 3 	0.800747085	0.851726736	0.871148037	NA	NA	NA	NA	NA
ST_LT2	Spectinomycin 3 rep 2	0.882516668	0.866755755	0.88499652	NA	NA	NA	NA	NA
ST_LT2	Spiramycin 1 	0.89012374	0.865896368	0.848857529	NA	NA	NA	NA	NA
ST_LT2	Spiramycin 1 rep 2	0.817817393	0.810257834	0.797309281	NA	NA	NA	NA	NA
ST_LT2	Spiramycin 2 	0.889847203	0.860799638	0.842384332	NA	NA	NA	NA	NA
ST_LT2	Spiramycin 2 rep 2	0.836992981	0.840912381	0.83309855	NA	NA	NA	NA	NA
ST_LT2	Spiramycin 3 	0.912890132	0.884922603	0.877089279	NA	NA	NA	NA	NA
ST_LT2	Spiramycin 3 rep 2	0.863539516	0.880269605	0.859842293	NA	NA	NA	NA	NA
ST_LT2	Sulfamonomethoxine 1 	0.949363623	1.002544929	0.995427444	NA	NA	NA	NA	NA
ST_LT2	Sulfamonomethoxine 1 rep 2	0.876876129	0.901997079	0.904630294	NA	NA	NA	NA	NA
ST_LT2	Sulfamonomethoxine 2 	0.907826822	0.942672935	0.923913368	NA	NA	NA	NA	NA
ST_LT2	Sulfamonomethoxine 2 rep 2	0.87753602	0.886724871	0.884666898	NA	NA	NA	NA	NA
ST_LT2	Sulfamonomethoxine 3 	0.8781618	0.89808801	0.885932383	NA	NA	NA	NA	NA
ST_LT2	Sulfamonomethoxine 3 rep 2	0.854347398	0.877048976	0.869367028	NA	NA	NA	NA	NA
ST_LT2	Teicoplanin 1 	0.852367826	0.872074494	0.85599058	NA	NA	NA	NA	NA
ST_LT2	Teicoplanin 1 rep 2	0.979586578	0.960324533	0.938259186	NA	NA	NA	NA	NA
ST_LT2	Teicoplanin 2 	0.867606192	0.88562647	0.859688283	NA	NA	NA	NA	NA
ST_LT2	Teicoplanin 2 rep 2	0.924535026	0.925988311	0.898003258	NA	NA	NA	NA	NA
ST_LT2	Teicoplanin 3 	0.867058578	0.910486686	0.906059837	NA	NA	NA	NA	NA
ST_LT2	Teicoplanin 3 rep 2	0.922398844	0.926815392	0.904728331	NA	NA	NA	NA	NA
ST_LT2	Theophylline 1 	0.868278146	0.887709132	0.895681841	NA	NA	NA	NA	NA
ST_LT2	Theophylline 1 rep 2	0.963444874	0.967677983	0.948503522	NA	NA	NA	NA	NA
ST_LT2	Theophylline 2 	0.86932095	0.889241571	0.902092746	NA	NA	NA	NA	NA
ST_LT2	Theophylline 2 rep 2	0.940333288	0.921225961	0.892051701	NA	NA	NA	NA	NA
ST_LT2	Theophylline 3 	0.877244891	0.905588267	0.905362394	NA	NA	NA	NA	NA
ST_LT2	Theophylline 3 rep 2	1.05007144	1.010536076	1.013443247	NA	NA	NA	NA	NA
ST_LT2	Tigecycline 1 	0.89885217	0.900390796	0.902754968	NA	NA	NA	NA	NA
ST_LT2	Tigecycline 1 rep 2	0.938962975	0.966895658	0.955628725	NA	NA	NA	NA	NA
ST_LT2	Tigecycline 2 	0.880370115	0.903558515	0.895919795	NA	NA	NA	NA	NA
ST_LT2	Tigecycline 2 rep 2	0.928996815	0.918675021	0.909882324	NA	NA	NA	NA	NA
ST_LT2	Tigecycline 3 	0.919492218	0.905668358	0.898331271	NA	NA	NA	NA	NA
ST_LT2	Tigecycline 3 rep 2	1.048458735	1.034078596	1.020990489	NA	NA	NA	NA	NA
ST_LT2	Tobramycin 1 	NA	NA	0.154415914	NA	NA	NA	NA	NA
ST_LT2	Tobramycin 1 rep 2	0	NA	0.187110679	NA	NA	NA	NA	NA
ST_LT2	Tobramycin 2 	0.924445275	0.902777862	0.878692428	NA	NA	NA	NA	NA
ST_LT2	Tobramycin 2 rep 2	0.864980184	0.843391389	0.857872775	NA	NA	NA	NA	NA
ST_LT2	Tobramycin 3 	0.939422093	0.931591273	0.902306904	NA	NA	NA	NA	NA
ST_LT2	Tobramycin 3 rep 2	0.844231967	0.876069139	0.867396248	NA	NA	NA	NA	NA
ST_LT2	Trimethoprim 1 	0.61112768	0.566310601	0.573600893	NA	NA	NA	NA	NA
ST_LT2	Trimethoprim 1 rep 2	0.642448971	0.558867826	0.53275367	NA	NA	NA	NA	NA
ST_LT2	Trimethoprim 2 	0.739294885	0.688164553	0.729645966	NA	NA	NA	NA	NA
ST_LT2	Trimethoprim 2 rep 2	0.78081627	0.702031446	0.696030128	NA	NA	NA	NA	NA
ST_LT2	Trimethoprim 3 	0.790469091	0.794578251	0.817849314	NA	NA	NA	NA	NA
ST_LT2	Trimethoprim 3 rep 2	0.928428208	0.807235805	0.859410215	NA	NA	NA	NA	NA
ST_LT2	Vanillin 1 	0.905649866	0.860533777	0.856227952	NA	NA	NA	NA	NA
ST_LT2	Vanillin 1 rep 2	0.870944867	0.899257071	0.861984559	NA	NA	NA	NA	NA
ST_LT2	Vanillin 2 	0.944290765	0.919536121	0.901443311	NA	NA	NA	NA	NA
ST_LT2	Vanillin 2 rep 2	0.954518093	0.965315585	0.917304957	NA	NA	NA	NA	NA
ST_LT2	Vanillin 3 	0.967142295	0.946384272	0.920728512	NA	NA	NA	NA	NA
ST_LT2	Vanillin 3 rep 2	0.93107223	0.953480176	0.911189419	NA	NA	NA	NA	NA
ST_LT2	Verapamil 1 	0.876243023	0.893075548	0.903456132	NA	NA	NA	NA	NA
ST_LT2	Verapamil 1 rep 2	0.947954468	0.946220391	0.930690468	NA	NA	NA	NA	NA
ST_LT2	Verapamil 2 	0.853320957	0.870538361	0.848541442	NA	NA	NA	NA	NA
ST_LT2	Verapamil 2 rep 2	0.934090994	0.942509409	0.932574194	NA	NA	NA	NA	NA
ST_LT2	Verapamil 3 	0.928977421	0.930504638	0.913971786	NA	NA	NA	NA	NA
ST_LT2	Verapamil 3 rep 2	0.937786813	0.935464873	0.92489625	NA	NA	NA	NA	NA
ST_14028	A22 1 	0.703806271	0.652808288	0.505250778	0.722452512	NA	NA	NA	NA
ST_14028	A22 1 rep 2	0.686341634	0.634135758	0.544377861	0.704379125	NA	NA	NA	NA
ST_14028	A22 2 	0.847222744	0.838272785	0.853903741	0.852099717	NA	NA	NA	NA
ST_14028	A22 2 rep 2	0.885328391	0.882518628	0.846970355	0.844099916	NA	NA	NA	NA
ST_14028	A22 3 	0.87504572	0.883270594	0.900609889	0.869379618	NA	NA	NA	NA
ST_14028	A22 3 rep 2	0.995654602	0.975852964	0.949547467	0.957392279	NA	NA	NA	NA
ST_14028	Amikacin 1 	0.759114078	0.885891682	0.869290606	0.878611113	NA	NA	NA	NA
ST_14028	Amikacin 1 rep 2	0.717937795	0.865461686	0.828380638	0.855438445	NA	NA	NA	NA
ST_14028	Amikacin 2 	0.827426675	0.877356683	0.865366879	0.868280187	NA	NA	NA	NA
ST_14028	Amikacin 2 rep 2	0.763712703	0.887149356	0.879215031	0.868672957	NA	NA	NA	NA
ST_14028	Amikacin 3 	0.843622605	0.889754459	0.8818902	0.887574213	NA	NA	NA	NA
ST_14028	Amikacin 3 rep 2	0.852043872	0.91761567	0.899947929	0.896177142	NA	NA	NA	NA
ST_14028	Amoxicillin 1 	0.767240211	0.938319802	0.807290386	0.969835282	NA	NA	NA	NA
ST_14028	Amoxicillin 1 rep 2	0.785819897	0.839317761	0.761520494	0.883819269	NA	NA	NA	NA
ST_14028	Amoxicillin 2 	0.930882789	0.957001793	0.91506672	0.912249813	NA	NA	NA	NA
ST_14028	Amoxicillin 2 rep 2	0.879418448	0.886494114	0.872754393	0.883005807	NA	NA	NA	NA
ST_14028	Amoxicillin 3 	0.938132104	0.928017431	0.907542995	0.878430641	NA	NA	NA	NA
ST_14028	Amoxicillin 3 rep 2	0.881146944	0.892231497	0.87324234	0.870120673	NA	NA	NA	NA
ST_14028	Aztreonam 1 	0	0	0	0	NA	NA	NA	NA
ST_14028	Aztreonam 1 rep 2	0	0	0	0	NA	NA	NA	NA
ST_14028	Aztreonam 2 	0.711575982	0.779479742	0.740293262	0.764268816	NA	NA	NA	NA
ST_14028	Aztreonam 2 rep 2	0.804409493	0.829809185	0.783336353	0.773953754	NA	NA	NA	NA
ST_14028	Aztreonam 3 	0.776133989	0.808387915	0.845864365	0.813355073	NA	NA	NA	NA
ST_14028	Aztreonam 3 rep 2	0.922989938	0.886827269	0.871913107	0.862908454	NA	NA	NA	NA
ST_14028	Bacitracin 1 	0.777046819	0.8505299	0.910051348	0.864620027	NA	NA	NA	NA
ST_14028	Bacitracin 1 rep 2	0.871315377	0.910428125	0.925442198	0.88885862	NA	NA	NA	NA
ST_14028	Bacitracin 2 	0.863998686	0.902209989	0.938792591	0.879367869	NA	NA	NA	NA
ST_14028	Bacitracin 2 rep 2	0.959009671	0.950040348	0.954799623	0.882424583	NA	NA	NA	NA
ST_14028	Bacitracin 3 	0.915236941	0.920543446	0.969630664	0.914062109	NA	NA	NA	NA
ST_14028	Bacitracin 3 rep 2	1.012640992	0.970566154	0.971383352	0.935384296	NA	NA	NA	NA
ST_14028	Benzalkonium 1 	0.697386286	0.863830844	0.925670605	0.923034835	NA	NA	NA	NA
ST_14028	Benzalkonium 1 rep 2	0.903694686	0.777583399	0.90527002	0.886856628	NA	NA	NA	NA
ST_14028	Benzalkonium 2 	0.952678619	0.970914636	0.9494798	0.923097914	NA	NA	NA	NA
ST_14028	Benzalkonium 2 rep 2	0.921751014	0.934037879	0.945460828	0.903384959	NA	NA	NA	NA
ST_14028	Benzalkonium 3 	0.935486834	0.962455345	0.959099608	0.909670201	NA	NA	NA	NA
ST_14028	Benzalkonium 3 rep 2	0.920651845	0.920658409	0.933708298	0.908471335	NA	NA	NA	NA
ST_14028	Bleomycin 1 	0.774628692	0.805049285	0.900791731	0.777189629	NA	NA	NA	NA
ST_14028	Bleomycin 1 rep 2	0.807221377	0.770504615	0.898690676	0.76755997	NA	NA	NA	NA
ST_14028	Bleomycin 2 	0.84909471	0.896323058	0.891568407	0.848988123	NA	NA	NA	NA
ST_14028	Bleomycin 2 rep 2	0.902332757	0.892360006	0.92235606	0.863781168	NA	NA	NA	NA
ST_14028	Bleomycin 3 	0.862333982	0.881605399	0.890666552	0.841560466	NA	NA	NA	NA
ST_14028	Bleomycin 3 rep 2	0.881614775	0.876116724	0.91570214	0.871219733	NA	NA	NA	NA
ST_14028	Caffeine 1 	0.99080897	0.998102272	0.950423796	0.951097045	NA	NA	NA	NA
ST_14028	Caffeine 1 rep 2	0.899140155	0.895775522	0.906821443	0.899282704	NA	NA	NA	NA
ST_14028	Caffeine 2 	0.992622852	1.001031941	0.951927669	0.950915501	NA	NA	NA	NA
ST_14028	Caffeine 2 rep 2	0.871932659	0.890532604	0.88178187	0.880797693	NA	NA	NA	NA
ST_14028	Caffeine 3 	0.953339043	0.965509141	0.923777666	0.918733522	NA	NA	NA	NA
ST_14028	Caffeine 3 rep 2	0.86012279	0.868013339	0.871691921	0.873329979	NA	NA	NA	NA
ST_14028	CCCP 1 	0.786448231	0.904472155	0.902864711	0.89112838	NA	NA	NA	NA
ST_14028	CCCP 1 rep 2	0.615755669	0.842596877	0.868515671	0.841791929	NA	NA	NA	NA
ST_14028	CCCP 2 	0.885745563	0.899802507	0.88170779	0.861278629	NA	NA	NA	NA
ST_14028	CCCP 2 rep 2	0.823049356	0.886841115	0.895214506	0.880298558	NA	NA	NA	NA
ST_14028	CCCP 3 	0.984246797	0.980736626	0.934754693	0.934630544	NA	NA	NA	NA
ST_14028	CCCP 3 rep 2	0.881570803	0.903233664	0.90131994	0.87517799	NA	NA	NA	NA
ST_14028	Cefaclor 1 	0	0	0	0	NA	NA	NA	NA
ST_14028	Cefaclor 1 rep 2	0	0.593391649	0	0	NA	NA	NA	NA
ST_14028	Cefaclor 2 	0.824422275	0.94693337	0.786983757	0.767666868	NA	NA	NA	NA
ST_14028	Cefaclor 2 rep 2	0.755937644	0.693870937	0.774060159	0.774244231	NA	NA	NA	NA
ST_14028	Cefaclor 3 	0.971368671	0.991122757	0.963710296	0.941775674	NA	NA	NA	NA
ST_14028	Cefaclor 3 rep 2	0.889595395	0.903171231	0.888543499	0.879350987	NA	NA	NA	NA
ST_14028	Cefotaxime 1 	0.828279133	0.788451289	0.829274069	0.822046304	NA	NA	NA	NA
ST_14028	Cefotaxime 1 rep 2	0.849562266	0.836029903	0.854490526	0.842003874	NA	NA	NA	NA
ST_14028	Cefotaxime 2 	0.87663257	0.868342503	0.888678538	0.862920104	NA	NA	NA	NA
ST_14028	Cefotaxime 2 rep 2	0.863364456	0.850214838	0.861708521	0.864093061	NA	NA	NA	NA
ST_14028	Cefotaxime 3 	0.918046786	0.917002053	0.90883645	0.901288612	NA	NA	NA	NA
ST_14028	Cefotaxime 3 rep 2	0.882972231	0.887679041	0.890835405	0.891546191	NA	NA	NA	NA
ST_14028	Cefsulodin 1 	0.919677983	0.991986164	0.942900733	0.915545084	NA	NA	NA	NA
ST_14028	Cefsulodin 1 rep 2	0.910263482	0.977130413	0.926132652	0.919633649	NA	NA	NA	NA
ST_14028	Cefsulodin 2 	0.918200928	0.962468884	0.940582677	0.893288428	NA	NA	NA	NA
ST_14028	Cefsulodin 2 rep 2	0.909214874	0.945883894	0.952047948	0.912759459	NA	NA	NA	NA
ST_14028	Cefsulodin 3 	0.927835286	0.949931332	0.937840457	0.909119813	NA	NA	NA	NA
ST_14028	Cefsulodin 3 rep 2	0.956647504	0.965315219	0.945203247	0.912447198	NA	NA	NA	NA
ST_14028	Cephalexin 1 	0.947894468	0.976614647	0.956991181	0.95691816	NA	NA	NA	NA
ST_14028	Cephalexin 1 rep 2	0.949476364	0.933975119	0.963894859	0.950545849	NA	NA	NA	NA
ST_14028	Cephalexin 2 	0.923629756	0.949394271	0.95943877	0.941932207	NA	NA	NA	NA
ST_14028	Cephalexin 2 rep 2	0.896665503	0.917132722	0.931260422	0.919738712	NA	NA	NA	NA
ST_14028	Cephalexin 3 	0.886634064	0.899458281	0.916977988	0.880446857	NA	NA	NA	NA
ST_14028	Cephalexin 3 rep 2	0.885368511	0.910789743	0.901361732	0.873956065	NA	NA	NA	NA
ST_14028	Cerulenin 1 	0.945787456	0.9360643	0.932190619	0.948849269	NA	NA	NA	NA
ST_14028	Cerulenin 1 rep 2	0.862594231	0.840839358	0.860648328	0.891967355	NA	NA	NA	NA
ST_14028	Cerulenin 2 	0.96901505	0.954554225	0.940154154	0.921220394	NA	NA	NA	NA
ST_14028	Cerulenin 2 rep 2	0.907378463	0.917617206	0.90311614	0.901350678	NA	NA	NA	NA
ST_14028	Cerulenin 3 	0.964337989	0.936610581	0.924125098	0.911229505	NA	NA	NA	NA
