"drug_pair","Drug1","Drug2","drugdrug","code_3letter1","code_3letter2","drug_cat","drug_category1","drug_category2","categorycategory","targ","targeted_cellular_process1","targeted_cellular_process2","processprocess","us","use1","use2","useuse","ebw","ecr","seo","stm","pae","pau","int_sign_ebw","int_sign_ecr","int_sign_seo","int_sign_stm","int_sign_pae","int_sign_pau","ebw_g","ecr_g","seo_g","stm_g","pae_g","pau_g","sum_g","SR_ebw_D1","SR_ecr_D1","SR_stm_D1","SR_seo_D1","SR_pae_D1","SR_pau_D1","SR_ebw_D2","SR_ecr_D2","SR_stm_D2","SR_seo_D2","SR_pae_D2","SR_pau_D2","SR_ebw","SR_ecr","SR_stm","SR_seo","SR_pae","SR_pau","SR_score_ebw","SR_score_ecr","SR_score_stm","SR_score_seo","SR_score_pae","SR_score_pau","SR_score_total","HDC_ebw_D1","HDC_ecr_D1","HDC_stm_D1","HDC_seo_D1","HDC_pae_D1","HDC_pau_D1","LF_ebw_D1","LF_ecr_D1","LF_stm_D1","LF_seo_D1","LF_pae_D1","LF_pau_D1","HDC_ebw_D2","HDC_ecr_D2","HDC_stm_D2","HDC_seo_D2","HDC_pae_D2","HDC_pau_D2","LF_ebw_D2","LF_ecr_D2","LF_stm_D2","LF_seo_D2","LF_pae_D2","LF_pau_D2","ppx_5","ppx_15","ppx_25","ppx_35","ppx_45","ppx_55","ppx_65","ppx_75","ppx_85","ppx_95","ppx_105","ppx_115","ppx_125","ppx_135","ppx_145","ppx_155","ppx_165","ppx_175","ppx_185","ppx_195","ppx_205","ppx_215","ppx_225","ppx_235","ppx_245","ppx_255","ppx_265","ppx_275","ppx_285","ppx_295","ppx_305","ppx_315","ppx_325","ppx_335","ppx_345","ppx_355","ppx_365","ppx_375","ppx_385","ppx_395","ppx_405","ppx_415","ppx_425","ppx_435","ppx_445","ppx_455","ppx_465","ppx_475","ppx_485","ppx_495","ppx_505","ppx_515","ppx_525","ppx_535","ppx_545","ppx_555","ppx_565","ppx_575","ppx_585","ppx_595","ppx_605","ppx_615","ppx_625","ppx_635","ppx_645","ppx_655","ppx_665","ppx_675","ppx_685","ppx_695","ppx_705","ppx_715","ppx_725","ppx_735","ppx_745","ppx_755","ppx_765","ppx_775","ppx_785","ppx_795","ppx_805","ppx_815","ppx_825","ppx_835","ppx_845","ppx_855","ppx_865","ppx_875","ppx_885","ppx_895","ppx_905","ppx_915","ppx_925","ppx_935","ppx_945","ppx_955","ppx_965","ppx_975","ppx_985","ppx_995","ppx_1005","ppx_1015","ppx_1025","ppx_1035","ppx_1045","ppx_1055","ppx_1065","ppx_1075","ppx_1085","ppx_1095","ppx_1105","ppx_1115","ppx_1125","ppx_1135","ppx_1145","ppx_1155","ppx_1165","ppx_1175","ppx_1185","ppx_1195","ppx_1205","ppx_1215","ppx_1225","ppx_1235","ppx_1245","ppx_1255","ppx_1265","ppx_1275","ppx_1285","ppx_1295","ppx_1305","ppx_1315","ppx_1325","ppx_1335","ppx_1345","ppx_1355","ppx_1365","ppx_1375","ppx_1385","ppx_1395","ppx_1405","ppx_1415","ppx_1425","ppx_1435","ppx_1445","ppx_1455","ppx_1465","ppx_1475","ppx_1485","ppx_1495","ppx_1505","ppx_1515","ppx_1525","ppx_1535","ppx_1545","ppx_1555","ppx_1565","ppx_1575","ppx_1585","ppx_1595","ppx_1605","ppx_1615","ppx_1625","ppx_1635","ppx_1645","ppx_1655","ppx_1665","ppx_1675","ppx_1685","ppx_1695","ppx_1705","ppx_1715","ppx_1725","ppx_1735","ppx_1745","ppx_1755","ppx_1765","ppx_1775","ppx_1785","ppx_1795","ppx_1805","ppx_1815","ppx_1825","ppx_1835","ppx_1845","ppx_1855","ppx_1865","ppx_1875","ppx_1885","ppx_1895","ppx_1905","ppx_1915","ppx_1925","ppx_1935","ppx_1945","ppx_1955","ppx_1965","ppx_1975","ppx_1985","ppx_1995","ppx_2005","ppx_2015","ppx_2025","ppx_2035","ppx_2045","ppx_2055","ppx_2065","ppx_2075","ppx_2085","ppx_2095","ppx_2105","ppx_2115","ppx_2125","ppx_2135","ppx_2145","ppx_2155","ppx_2165","ppx_2175","ppx_2185","ppx_2195","ppx_2205","ppx_2215","ppx_2225","ppx_2235","ppx_2245","ppx_2255","ppx_2265","ppx_2275","ppx_2285","ppx_2295","ppx_2305","ppx_2315","ppx_2325","ppx_2335","ppx_2345","ppx_2355","ppx_2365","ppx_2375","ppx_2385","ppx_2395","ppx_2405","ppx_2415","ppx_2425","ppx_2435","ppx_2445","ppx_2455","ppx_2465","ppx_2475","ppx_2485","ppx_2495","ppx_2505"
"Amoxicillin_Mitomycin C","Amoxicillin","Mitomycin C","Amoxicillin-Mitomycin C","AMX","MMC",0,"beta-lactam","other DNA","beta-lactam-other DNA",0,"cell wall","DNA","cell wall-DNA",0,"antibiotic","research used drug","antibiotic-research used drug",-0.075749199,0.099528198,0.131922192,0.180633578,0.089492823,0.118613231,"Additivity","Additivity","Antagonism","Antagonism","Additivity","Additivity",0,0,1,1,0,0,2,"S","S","R","R","R","R","S","S","S","S","S","S","SS","SS","RS","RS","RS","RS",-1,-1,0,0,0,0,-2,2,2,0.3,0.3,4,4,0.45,0,0.84,0.76,0.89,0.92,0.5,0.5,0.25,0.25,1.5,0.2,0.34,0,0.33,0.54,0.4,0,51,41,39,18,15,11,12,8,12,5,9,6,4,6,4,8,4,4,6,5,4,4,4,4,3,4,4,4,3,4,4,4,4,1,3,1,3,3,2,2,2,2,1,2,1,2,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,1,1,2,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Amoxicillin_Rifampicin","Amoxicillin","Rifampicin","Amoxicillin-Rifampicin","AMX","RIF",0,"beta-lactam","RNA polymerase","beta-lactam-RNA polymerase",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.102283465,0.201708819,0.045657681,0.030674652,0.053311115,-0.028703126,"Additivity","Antagonism","Additivity","Additivity","Additivity","Additivity",0,1,0,0,0,0,1,"S","S","R","R","R","R","S","S","S","S","S","R","SS","SS","RS","RS","RS","RR",-1,-1,0,0,0,1,-1,2,2,0.3,0.3,4,4,0.45,0,0.84,0.76,0.89,0.92,8,8,8,8,16,20,0.41,0,0.17,0,0,0.87,142,71,57,4,1,1,4,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,4,1,1,1,1,2,2,2,3,1,2,2,1,1,1,2,1,1,2,1,3,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Amoxicillin_Ciprofloxacin","Amoxicillin","Ciprofloxacin","Amoxicillin-Ciprofloxacin","AMX","CIP",0,"beta-lactam","quinolones","beta-lactam-quinolones",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.073230637,0.085121072,0.112760117,-0.047860774,0.097174327,0.266802603,"Additivity","Additivity","Antagonism","Additivity","Additivity","Antagonism",0,0,1,0,0,1,2,"S","S","R","R","R","R","S","S","S","S","S","S","SS","SS","RS","RS","RS","RS",-1,-1,0,0,0,0,-2,2,2,0.3,0.3,4,4,0.45,0,0.84,0.76,0.89,0.92,0.01,0.01,0.015,0.015,1.25,0.08,0,0,0,0,0,0,63,74,64,33,31,28,28,22,19,17,18,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,5,3,1,2,2,2,2,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Amoxicillin_Novobiocin","Amoxicillin","Novobiocin","Amoxicillin-Novobiocin","AMX","NVB",0,"beta-lactam","quinolones","beta-lactam-quinolones",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.066903584,-0.065558675,0.082819994,-0.054962249,0.045879939,-0.023972867,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","R","R","R","R","S","S","R","S","R","R","SS","SS","RR","RS","RR","RR",-1,-1,1,0,1,1,1,2,2,0.3,0.3,4,4,0.45,0,0.84,0.76,0.89,0.92,20,20,20,20,20,20,0.45,0,0.85,0.28,0.86,0.91,177,58,37,12,10,13,10,10,9,8,14,11,7,8,7,9,7,6,9,7,6,5,6,5,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,5,1,1,2,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Amoxicillin_Levofloxacin","Amoxicillin","Levofloxacin","Amoxicillin-Levofloxacin","AMX","LCX",0,"beta-lactam","DNA gyrase","beta-lactam-DNA gyrase",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.041196462,0.104154232,0.075445848,0.071997404,0.09200542,0.213789549,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","R","R","R","R","S","S","S","S","S","S","SS","SS","RS","RS","RS","RS",-1,-1,0,0,0,0,-2,2,2,0.3,0.3,4,4,0.45,0,0.84,0.76,0.89,0.92,0.04,0.04,0.08,0.08,2,0.5,0,0,0,0,0,0,234,75,64,33,7,1,28,21,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,1,1,1,1,2,2,1,1,2,1,1,2,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Amoxicillin_Trimethoprim","Amoxicillin","Trimethoprim","Amoxicillin-Trimethoprim","AMX","TMP",0,"beta-lactam","folic acid biosynthesis","beta-lactam-folic acid biosynthesis",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.168981691,0.092046379,0.115637791,0.093074035,-0.034292259,-0.025290124,"Synergy","Additivity","Additivity","Additivity","Additivity","Additivity",-1,0,0,0,0,0,-1,"S","S","R","R","R","R","S","S","S","S","R","R","SS","SS","RS","RS","RR","RR",-1,-1,0,0,1,1,0,2,2,0.3,0.3,4,4,0.45,0,0.84,0.76,0.89,0.92,0.5,0.5,0.5,0.5,1,1,0.49,0.46,0.53,0.46,0.83,0.85,19,4,19,22,19,19,20,8,12,5,9,4,4,6,4,8,4,4,6,5,4,4,4,4,3,4,4,4,3,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,2,1,2,5,1,1,2,1,2,2,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Amoxicillin_Nitrofurantoin","Amoxicillin","Nitrofurantoin","Amoxicillin-Nitrofurantoin","AMX","NIT",0,"beta-lactam","multiple","beta-lactam-multiple",0,"cell wall","DNA","cell wall-DNA",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.07383716,0.08283902,0.036861862,-0.028514628,-0.041268669,-0.038461742,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","R","R","R","R","S","S","R","R","S","R","SS","SS","RR","RR","RS","RR",-1,-1,1,1,0,1,1,2,2,0.3,0.3,4,4,0.45,0,0.84,0.76,0.89,0.92,4,4,4,4,32,32,0.55,0.4,0.75,0.81,0.35,0.71,93,14,16,10,6,10,8,7,7,3,6,5,3,3,3,3,3,2,3,4,2,2,2,2,4,2,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,2,1,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Amoxicillin_Bleomycin","Amoxicillin","Bleomycin","Amoxicillin-Bleomycin","AMX","BLM",0,"beta-lactam","multiple","beta-lactam-multiple",0,"cell wall","DNA","cell wall-DNA",0,"antibiotic","human-targeted drug","antibiotic-human-targeted drug",-0.125651414,0.058523278,0.099075469,0.073391103,0.016456465,-0.022183858,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","R","R","R","R","S","S","S","R","R","R","SS","SS","RS","RR","RR","RR",-1,-1,0,1,1,1,1,2,2,0.3,0.3,4,4,0.45,0,0.84,0.76,0.89,0.92,0.3,0.3,0.3,0.3,3,3,0.34,0.28,0.47,0.77,0.91,0.88,19,4,19,22,19,19,20,8,12,5,9,4,4,6,4,8,4,4,6,5,4,4,4,4,3,4,4,4,3,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Amoxicillin_Polymyxin B","Amoxicillin","Polymyxin B","Amoxicillin-Polymyxin B","AMX","PMB",0,"beta-lactam","LPS","beta-lactam-LPS",0,"cell wall","membrane","cell wall-membrane",1,"antibiotic","antibiotic","antibiotic-antibiotic",-0.059787935,0.035720311,0.070896557,0.099513419,-0.041158027,0.039351614,"Additivity","Additivity","Additivity","Antagonism","Additivity","Additivity",0,0,0,1,0,0,1,"S","S","R","R","R","R","S","R","R","R","R","S","SS","SR","RR","RR","RR","RS",-1,0,1,1,1,0,2,2,2,0.3,0.3,4,4,0.45,0,0.84,0.76,0.89,0.92,0.3,0.3,0.3,0.3,0.5,0.5,0.29,0.79,0.84,0.85,0.76,0.08,124,100,19,22,19,19,20,8,12,5,9,4,4,6,4,5,4,4,6,5,4,4,4,4,3,4,4,4,3,4,4,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,3,1,1,1,1,2,2,1,1,1,2,1,2,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Amoxicillin_Chlorhexidine","Amoxicillin","Chlorhexidine","Amoxicillin-Chlorhexidine","AMX","CHG",0,"beta-lactam","LPS","beta-lactam-LPS",0,"cell wall","membrane","cell wall-membrane",0,"antibiotic","antiseptic","antibiotic-antiseptic",0.05557787,0.098055642,0.081111979,0.116018728,0.143799441,0.103050643,"Additivity","Additivity","Additivity","Additivity","Additivity","Antagonism",0,0,0,0,0,1,1,"S","S","R","R","R","R","S","S","R","R","S","S","SS","SS","RR","RR","RS","RS",-1,-1,1,1,0,0,0,2,2,0.3,0.3,4,4,0.45,0,0.84,0.76,0.89,0.92,0.5,0.5,2,2,10,10,0,0.12,0.85,0.83,0,0,11,46,12,19,7,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,5,1,1,2,1,2,2,1,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Amoxicillin_Benzalkonium","Amoxicillin","Benzalkonium","Amoxicillin-Benzalkonium","AMX","BZK",0,"beta-lactam","other membrane","beta-lactam-other membrane",0,"cell wall","membrane","cell wall-membrane",0,"antibiotic","antiseptic","antibiotic-antiseptic",0.109147827,0.120453563,0.075919472,0.069068698,0.050412119,0.03402792,"Additivity","Additivity","Antagonism","Additivity","Additivity","Additivity",0,0,1,0,0,0,1,"S","S","R","R","R","R","S","S","S","S","S","S","SS","SS","RS","RS","RS","RS",-1,-1,0,0,0,0,-2,2,2,0.3,0.3,4,4,0.45,0,0.84,0.76,0.89,0.92,15,15,15,15,50,50,0,0,0.65,0.7,0,0,146,32,13,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,3,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Amoxicillin_CCCP","Amoxicillin","CCCP","Amoxicillin-CCCP","AMX","CCCP",0,"beta-lactam","PMF","beta-lactam-PMF",0,"cell wall","PMF","cell wall-PMF",0,"antibiotic","research used drug","antibiotic-research used drug",0.045364396,0.054131169,0.061780481,-0.049746304,-0.035096202,-0.024957476,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","R","R","R","R","S","S","S","S","R","R","SS","SS","RS","RS","RR","RR",-1,-1,0,0,1,1,0,2,2,0.3,0.3,4,4,0.45,0,0.84,0.76,0.89,0.92,5,5,5,5,5,5,0.26,0.04,0.61,0.37,0.85,0.85,149,14,16,10,6,10,8,7,7,3,6,5,3,3,3,3,3,2,3,4,2,2,2,2,4,2,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,2,1,2,2,1,3,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Amoxicillin_Fusidic acid","Amoxicillin","Fusidic acid","Amoxicillin-Fusidic acid","AMX","FUS",0,"beta-lactam","other protein synthesis inhibitor","beta-lactam-other protein synthesis inhibitor",0,"cell wall","protein synthesis inhibitor","cell wall-protein synthesis inhibitor",1,"antibiotic","antibiotic","antibiotic-antibiotic",0.062409106,-0.058405106,0.044725621,0.052123106,0.027466794,-0.04666698,"Additivity","Additivity","Additivity","Additivity","Additivity","Additivity",0,0,0,0,0,0,0,"S","S","R","R","R","R","S","S","R","R","R","R","SS","SS","RR","RR","RR","RR",-1,-1,1,1,1,1,2,2,2,0.3,0.3,4,4,0.45,0,0.84,0.76,0.89,0.92,100,100,100,100,100,100,0.56,0.43,0.86,0.73,0.83,0.84,65,1,7,8,10,13,10,10,9,8,14,11,7,8,7,9,6,6,9,7,6,5,6,5,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,1,2,2,1,3,1,2,2,2,1,1,3,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,2,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
