#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:concatenate" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:concatenate" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:concatenate" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:concatenate" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.concatenate" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:concatenate" name="distribution" x="@BDBirthRate.t:concatenate">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:concatenate" name="distribution" x="@BDDeathRate.t:concatenate">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="UCMeanRatePrior.c:concatenate" name="distribution">
#            <parameter id="ucedMean.c:concatenate" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.9" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="All.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="All" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="bce" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="cdf" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="ebw" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="ecr" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="pae" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="pau" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="rrc" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="sau" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="seo" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="stm" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.5" lower="2801.0" name="distr" offset="3634.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="ES.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="ES" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="ebw"/>
#                <taxon idref="ecr"/>
#                <taxon idref="seo"/>
#                <taxon idref="stm"/>
#            </taxonset>
#            <Uniform id="Uniform.6" lower="57.0" name="distr" offset="176.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="Firmicute.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="Firmicute" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="bce"/>
#                <taxon idref="cdf"/>
#                <taxon idref="sau"/>
#            </taxonset>
#            <Uniform id="Uniform.7" lower="2587.0" name="distr" offset="3352.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="proteobacteria.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="proteobacteria" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="ebw"/>
#                <taxon idref="ecr"/>
#                <taxon idref="rrc"/>
#                <taxon idref="seo"/>
#                <taxon idref="stm"/>
#            </taxonset>
#            <Uniform id="Uniform.8" lower="2801.0" name="distr" offset="3634.0" upper="Infinity"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@concatenate" id="treeLikelihood.concatenate" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:concatenate">
#            <siteModel id="SiteModel.s:concatenate" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:concatenate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:concatenate" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:concatenate" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:concatenate" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel clock.rate="@ucedMean.c:concatenate" id="ExponentialRelaxedClock.c:concatenate" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:concatenate">
#                <Exponential id="Exponential.c:concatenate" name="distr">
#                    <parameter id="UCExpLambda.c:concatenate" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                </Exponential>
#                <rateCategories dimension="18" id="expRateCategories.c:concatenate" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.concatenate	TreeHeight	monophyletic(ES)	logP(mrca(ES))	mrca.age(ES)	monophyletic(Firmicute)	logP(mrca(Firmicute))	mrca.age(Firmicute)	monophyletic(proteobacteria)	logP(mrca(proteobacteria))	mrca.age(proteobacteria)	monophyletic(All)	logP(mrca(All))	mrca.age(All)	ucedMean	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation	BirthDeath	BDBirthRate	BDDeathRate
7176000	-81421.42685122586	-81321.03831983297	-100.38853139288882	-81321.03831983297	64086.09958855559	1	0.0	2468.1833557644477	0	0.0	64086.09958855559	0	0.0	9682.416193268346	0	0.0	64086.09958855559	3.0291578770155362E-5	1.2947827642196532E-5	1.0939798564581309E-9	0.8795887021497785	-93.48077611390669	3.2632167173354555E-5	0.7977469443097227
7177000	-81423.94264338023	-81322.01350991256	-101.92913346767111	-81322.01350991256	74935.85900634715	1	0.0	2853.7881007058227	0	0.0	74935.85900634715	0	0.0	11343.386158232459	0	0.0	74935.85900634715	2.5504601864073826E-5	1.0950072357469944E-5	1.0300353680110355E-9	0.9967766463274004	-95.02137818868897	3.158824174559227E-5	0.7997769947520065
7178000	-81420.80048164546	-81318.46700827985	-102.33347336560438	-81318.46700827985	66106.18127878975	1	0.0	2639.1326900789522	0	0.0	66106.18127878975	0	0.0	10370.731538385297	0	0.0	66106.18127878975	2.814042032518012E-5	1.2295025913038366E-5	9.895189454401152E-10	1.0154989983640155	-95.42571808662224	2.9978276989208266E-5	0.5969977075703691
7179000	-81423.09780589331	-81315.40290277725	-107.69490311606474	-81315.40290277725	107570.25583364783	1	0.0	4337.935817281071	0	0.0	107570.25583364783	0	0.0	16699.69105107023	0	0.0	107570.25583364783	1.7196457444943886E-5	7.650697336580518E-6	3.9525335810095206E-10	0.9179264302768636	-100.7871478370826	3.713973277107736E-5	0.42191796290587813
7180000	-81421.00399100107	-81320.26454080534	-100.73945019572783	-81320.26454080534	59650.84984807428	1	0.0	2304.29710207511	0	0.0	59650.84984807428	0	0.0	9121.87437927755	0	0.0	59650.84984807428	3.0884892085405246E-5	1.3757574043457443E-5	1.1878206265220232E-9	0.9311320000296995	-93.83169491674569	1.7850221131260743E-5	0.8021245906606812
7181000	-81416.88679425679	-81314.83081525548	-102.05597900130242	-81314.83081525548	59968.08728553445	1	0.0	2261.5106464312444	0	0.0	59968.08728553445	0	0.0	9069.736326637805	0	0.0	59968.08728553445	3.169743092447709E-5	1.3850606032140637E-5	1.6118946217464916E-9	1.0220859136146496	-95.14822372232028	3.632293965964065E-5	0.4677882178009909
7182000	-81416.42238787728	-81315.09882880366	-101.32355907361283	-81315.09882880366	75789.40453089098	1	0.0	2838.888528692082	0	0.0	75789.40453089098	0	0.0	11558.183405784679	0	0.0	75789.40453089098	2.422204117113671E-5	1.0721150616011646E-5	7.680915073890481E-10	1.0861062627379807	-94.41580379463069	1.8552990018324063E-5	0.951239689398651
7183000	-81420.50118799493	-81316.25332370959	-104.24786428534271	-81316.25332370959	108886.82335448492	1	0.0	4026.1229289219773	0	0.0	108886.82335448492	0	0.0	16749.886974614834	0	0.0	108886.82335448492	1.7354248583988955E-5	7.675444814898047E-6	5.002423544662203E-10	1.065180979898215	-97.34010900636058	1.0008172104226417E-5	0.951239689398651
7184000	-81416.96990462352	-81313.72890771323	-103.2409969102899	-81313.72890771323	80678.95042828922	1	0.0	3347.491667052665	0	0.0	80678.95042828922	0	0.0	13251.60310389551	0	0.0	80678.95042828922	2.2090231849282743E-5	1.0090681017747218E-5	6.654130843641078E-10	1.0573055072638986	-96.33324163130776	2.6386553705821785E-5	0.7465109039228325
7185000	-81416.67748696743	-81317.162409548	-99.51507741943495	-81317.162409548	50906.20661335713	1	0.0	2139.5693336124127	0	0.0	50906.20661335713	0	0.0	8439.22166429077	0	0.0	50906.20661335713	3.550887805100341E-5	1.5992150465194454E-5	1.7452077294900868E-9	1.1706095864533685	-92.60732214045281	5.346978808483511E-5	0.6841186024662603
7186000	-81421.23466988544	-81319.98844726327	-101.2462226221725	-81319.98844726327	59941.290416566844	1	0.0	2177.1754681645707	0	0.0	59941.290416566844	0	0.0	9889.402603275797	0	0.0	59941.290416566844	3.094436784361584E-5	1.3805289141574076E-5	1.361937730362224E-9	1.0375845341017116	-94.33846734319036	1.0067717014665337E-5	0.8664490060333475
7187000	-81419.70835313547	-81317.35132755838	-102.35702557709577	-81317.35132755838	77665.14850808933	1	0.0	2923.517625367211	0	0.0	77665.14850808933	0	0.0	13438.550454782599	0	0.0	77665.14850808933	2.2052951470728663E-5	1.0309676873917778E-5	6.08361109381996E-10	1.014361417972378	-95.44927029811363	2.5731425242108702E-5	0.8446459746847838
7188000	-81414.02607411107	-81314.2875857528	-99.73848835826455	-81314.2875857528	59457.079008339955	1	0.0	2062.5108349620527	0	0.0	59457.079008339955	0	0.0	9517.643053722677	0	0.0	59457.079008339955	3.142002769548537E-5	1.3908089945698567E-5	1.3307689811046415E-9	1.1677169699821874	-92.83073307928241	3.989759541952656E-5	0.8769705575765174
7189000	-81421.92576787015	-81318.39989817176	-103.52586969839285	-81318.39989817176	79341.67857949823	1	0.0	2536.7177526553646	0	0.0	79341.67857949823	0	0.0	12853.368691722872	0	0.0	79341.67857949823	2.3414770754365242E-5	1.0340789071129896E-5	7.108349022662362E-10	1.0625136017391246	-96.61811441941072	2.1149671216996867E-5	0.6906916787330601
7190000	-81428.04490651166	-81319.55683458304	-108.48807192861715	-81319.55683458304	178132.84567272535	1	0.0	5599.924223218942	0	0.0	178132.84567272535	0	0.0	28630.393901587417	0	0.0	178132.84567272535	1.0520056538491724E-5	4.690070663704331E-6	1.43098766018105E-10	1.1008545862820953	-101.58031664963501	5.218816587453201E-6	0.9559061824469467
7191000	-81412.58508958507	-81316.076898855	-96.50819073007173	-81316.076898855	42255.76636903772	1	0.0	1227.9636910771699	0	0.0	42255.76636903772	0	0.0	7198.930938859979	0	0.0	42255.76636903772	4.156846017285381E-5	1.9498517848221432E-5	2.5261323833918302E-9	1.065621941816123	-89.6004354510896	3.93443153765065E-5	0.9556631886288472
7192000	-81411.37939541598	-81316.57365120079	-94.8057442151858	-81316.57365120079	39252.51693438794	0	0.0	1029.5120845091833	0	0.0	39252.51693438794	0	0.0	6578.74446377481	0	0.0	39252.51693438794	4.653903517280459E-5	2.0919478875082286E-5	3.0672944531564536E-9	1.096244890545258	-87.89798893620366	2.902395786072403E-5	0.9556631886288472
7193000	-81424.95211408542	-81320.11641235132	-104.8357017341072	-81320.11641235132	107845.61662318562	1	0.0	2705.96298262784	0	0.0	107845.61662318562	0	0.0	17538.593710234873	0	0.0	107845.61662318562	1.6106482671661047E-5	7.570438930474623E-6	3.448592907175736E-10	1.0919264134939448	-97.92794645512507	8.645166843044093E-6	0.9854396776251814
7194000	-81417.00928394726	-81320.53254515446	-96.47673879279621	-81320.53254515446	46645.44882467078	1	0.0	1313.1630229144703	0	0.0	46645.44882467078	0	0.0	8359.66758768679	0	0.0	46645.44882467078	3.441664669206799E-5	1.7357430962134577E-5	1.5538086118806611E-9	1.0796342191430035	-89.56898351381408	6.200002921088236E-6	0.9854396776251814
7195000	-81416.27363769496	-81314.37597262376	-101.89766507120055	-81314.37597262376	83644.95003686994	1	0.0	2239.9380677902273	0	0.0	83644.95003686994	0	0.0	14779.06113699212	0	0.0	83644.95003686994	1.9953036374671006E-5	9.732205041876323E-6	5.279092955696604E-10	1.0797115090406988	-94.98990979221841	8.37561559811034E-7	0.9937977573742145
7196000	-81416.46969876325	-81315.63676918334	-100.83292957989981	-81315.63676918334	77449.6754987201	1	0.0	1972.680123242576	0	0.0	77449.6754987201	0	0.0	13712.499101066402	0	0.0	77449.6754987201	2.1960425540760605E-5	1.052027393973E-5	6.293888594237946E-10	1.0329360537026466	-93.92517430091767	1.177084937240301E-6	0.9937977573742145
7197000	-81423.24131949624	-81318.12211028009	-105.11920921614687	-81318.12211028009	104363.14358466228	1	0.0	2781.911550722509	0	0.0	104363.14358466228	0	0.0	18529.4257780212	0	0.0	104363.14358466228	1.6149732886168224E-5	7.788045022011332E-6	3.395785159639684E-10	1.0362045730268084	-98.21145393716473	1.3718743339086988E-5	0.812785579348947
7198000	-81414.3663342519	-81317.94209798142	-96.42423627048038	-81317.94209798142	40239.87209825968	1	0.0	1250.3020882103924	0	0.0	40239.87209825968	0	0.0	7479.334252656617	0	0.0	40239.87209825968	4.1599266507577453E-5	2.0469785402750625E-5	2.3141903664525078E-9	1.05027589096066	-89.51648099149824	5.1947275700686316E-5	0.8564546168078571
7199000	-81420.63081143542	-81317.46651368806	-103.16429774734681	-81317.46651368806	78097.00462826465	1	0.0	2262.4746021195783	0	0.0	78097.00462826465	0	0.0	14560.306985718247	0	0.0	78097.00462826465	2.0665105980177223E-5	1.0544344449532296E-5	5.855150812216179E-10	1.011733796541421	-96.25654246836467	3.5206287942174025E-5	0.7594506968267353
7200000	-81420.1308577024	-81320.35188981608	-99.7789678863261	-81320.35188981608	40843.2126143334	1	0.0	991.561131522191	0	0.0	40843.2126143334	0	0.0	7679.081084246853	0	0.0	40843.2126143334	3.990314787490166E-5	1.9971361402787592E-5	2.073162624856102E-9	1.0707411991766356	-92.87121260734396	7.501751114092863E-5	0.1667643369561906
7201000	-81424.37670565229	-81324.08063733584	-100.29606831645071	-81324.08063733584	40355.45048684066	1	0.0	1088.9142082780227	0	0.0	40355.45048684066	0	0.0	8034.1625307718095	0	0.0	40355.45048684066	3.738539029272187E-5	1.9603729652537306E-5	1.8791959555718243E-9	1.1009891606298583	-93.38831303746858	1.25735104366683E-4	0.7402190966618515
7202000	-81420.29837577022	-81322.9396102884	-97.35876548180404	-81322.9396102884	36740.561231047956	1	0.0	917.4799828460273	0	0.0	36740.561231047956	0	0.0	6956.137366105638	0	0.0	36740.561231047956	4.424568314934442E-5	2.2188290952062883E-5	3.235694926598766E-9	1.0300704278814368	-90.4510102028219	1.0445731404970442E-4	0.6567505809189627
7203000	-81427.66367382952	-81321.87542967802	-105.7882441514989	-81321.87542967802	62373.298432874355	1	0.0	1489.1551716612623	0	0.0	62373.298432874355	0	0.0	10448.329667869264	0	0.0	62373.298432874355	2.785445116842292E-5	1.3341916500928863E-5	1.044835887580619E-9	1.070442898257076	-98.88048887251676	1.0445731404970442E-4	0.08581863555847666
7204000	-81423.6036255038	-81320.17490018472	-103.42872531908726	-81320.17490018472	66407.11973607303	1	0.0	1865.339555532489	0	0.0	66407.11973607303	0	0.0	12181.389271932074	0	0.0	66407.11973607303	2.3848188479480114E-5	1.2320353505209384E-5	7.18807542865887E-10	1.001193175269875	-96.52097004010513	6.882056448961218E-5	0.6936889509457425
7205000	-81419.40727583587	-81318.97545729986	-100.43181853599854	-81318.97545729986	56914.533303941054	1	0.0	1598.498582876336	0	0.0	56914.533303941054	0	0.0	10383.979400811142	0	0.0	56914.533303941054	2.7382093256664713E-5	1.4087750699992535E-5	9.468620279869235E-10	0.9370612672331956	-93.52406325701641	5.7694731643769895E-5	0.8126837483357716
7206000	-81413.309279619	-81316.08404601253	-97.22523360646777	-81316.08404601253	45032.40523448753	1	0.0	1118.2478355700916	0	0.0	45032.40523448753	0	0.0	7216.568674025667	0	0.0	45032.40523448753	3.915981315427906E-5	1.8331776289177625E-5	1.8913409851581217E-9	0.9578000790542388	-90.31747832748563	5.7522728602817445E-5	0.7836023348294078
7207000	-81413.41397020125	-81314.13424687501	-99.27972332623496	-81314.13424687501	40737.778211859324	1	0.0	1126.7913974614403	0	0.0	40737.778211859324	0	0.0	7093.573719304642	0	0.0	40737.778211859324	3.973357656618959E-5	1.994378886988027E-5	1.9920859643925864E-9	0.9591478982286573	-92.37196804725282	8.586279827194674E-5	0.24098263379570342
7208000	-81420.15366953086	-81322.97389572373	-97.17977380712671	-81322.97389572373	46248.10796023659	1	0.0	1153.6150586441065	0	0.0	46248.10796023659	0	0.0	7245.016940061614	0	0.0	46248.10796023659	4.080443354258824E-5	1.8602269100776004E-5	2.166776378573436E-9	0.9900281748495902	-90.27201852814457	2.2174094354951876E-5	0.8577994730549641
7209000	-81414.58678673944	-81315.18393032668	-99.40285641276466	-81315.18393032668	46273.884165886186	1	0.0	1373.2081303608716	0	0.0	46273.884165886186	0	0.0	8754.26375026346	0	0.0	46273.884165886186	3.428287791475097E-5	1.7808205864215323E-5	1.6113851865844743E-9	1.118695355524327	-92.49510113378253	8.312679162456736E-5	0.6960173810775967
7210000	-81411.48283314385	-81314.42398973025	-97.0588434135973	-81314.42398973025	37266.762813571375	1	0.0	1209.0499827336816	0	0.0	37266.762813571375	0	0.0	7184.43060030684	0	0.0	37266.762813571375	4.045794528625063E-5	2.1563980513678507E-5	2.080606272167284E-9	1.0128178002792687	-90.15108813461516	8.378214572293847E-5	0.8887643104007461
7211000	-81424.69648838713	-81317.99324610623	-106.70324228090345	-81317.99324610623	93182.44115300197	1	0.0	2644.839486175175	1	0.0	93182.44115300197	0	0.0	16105.524395174485	0	0.0	93182.44115300197	1.8003958280721366E-5	8.923117911266626E-6	4.1943858829472325E-10	1.0318221049846878	-99.79548700192132	3.661620919527503E-5	0.23985941616618867
7212000	-81412.31199243791	-81316.51526179835	-95.79673063955272	-81316.51526179835	33747.35304691176	1	0.0	1152.919425243164	0	0.0	33747.35304691176	0	0.0	6486.902740238123	0	0.0	33747.35304691176	4.556356874574598E-5	2.4275339991304896E-5	2.597052918507004E-9	0.9727683900619296	-88.88897536057058	8.840817467189428E-5	0.8346613565555946
7213000	-81409.26956608603	-81314.48368670476	-94.78587938127896	-81314.48368670476	34727.82592064797	1	0.0	1046.186049794488	0	0.0	34727.82592064797	0	0.0	6560.544717609127	0	0.0	34727.82592064797	4.504774782119695E-5	2.352430359212537E-5	2.5743693936842654E-9	1.0032173303008538	-87.87812410229682	4.093758617491858E-5	0.8666007114625124
7214000	-81418.06363609583	-81318.2016550433	-99.86198105252076	-81318.2016550433	61106.02634648455	1	0.0	1740.0170069733786	0	0.0	61106.02634648455	0	0.0	10662.485188262399	0	0.0	61106.02634648455	2.7904429967304557E-5	1.3750000922542936E-5	1.0255102899580069E-9	1.0212865023831716	-92.95422577353862	3.965896701552328E-5	0.8666007114625124
7215000	-81416.90439193687	-81320.06131043618	-96.84308150069334	-81320.06131043618	41555.84897670022	1	0.0	1090.6601991964033	0	0.0	41555.84897670022	0	0.0	7228.00000842575	0	0.0	41555.84897670022	3.987312122443964E-5	1.9575658571905016E-5	2.2828767419782585E-9	1.1886150225278158	-89.93532622171121	6.578083708769319E-5	0.7815814854887227
7216000	-81423.39027252229	-81319.1401051784	-104.25016734388659	-81319.1401051784	98435.0590119066	1	0.0	2830.8104140564787	0	0.0	98435.0590119066	0	0.0	17265.911965077557	0	0.0	98435.0590119066	1.7209937521123384E-5	8.47086854937309E-6	4.1989567597453786E-10	1.1436778492866992	-97.34241206490445	2.2583833940844166E-5	0.8915033088262383
7217000	-81422.5410035305	-81318.42969081299	-104.11131271750621	-81318.42969081299	99423.9300608319	1	0.0	2783.1799601952716	0	0.0	99423.9300608319	0	0.0	16587.04398060675	0	0.0	99423.9300608319	1.7671121319435178E-5	8.55375064153051E-6	4.43063061871313E-10	1.1294293275065928	-97.20355743852407	2.3482525191457082E-5	0.852478946363946
7218000	-81418.51353580927	-81316.3624091496	-102.15112665966693	-81316.3624091496	68022.8551375199	1	0.0	2224.141561295425	0	0.0	68022.8551375199	0	0.0	13014.251481285908	0	0.0	68022.8551375199	2.3096566497770304E-5	1.1954376342024418E-5	7.945402766391948E-10	1.220255486615593	-95.24337138068479	4.30527917231364E-5	0.852478946363946
7219000	-81415.44164637705	-81318.10259958364	-97.33904679340682	-81318.10259958364	47766.60944003228	1	0.0	1437.22522318324	0	0.0	47766.60944003228	0	0.0	9040.479053781515	0	0.0	47766.60944003228	3.216375991547059E-5	1.685468970534568E-5	1.5407531097242396E-9	1.2205078645643086	-90.43129151442469	2.496745070302905E-5	0.9506503321838726
7220000	-81424.77106681647	-81317.34598248765	-107.42508432882052	-81317.34598248765	115228.31428094918	1	0.0	3637.1969498172366	1	0.0	115228.31428094918	0	0.0	20493.678693751477	0	0.0	115228.31428094918	1.4451515194585863E-5	7.256409780132725E-6	2.915959111910684E-10	1.110367576947785	-100.51732904983838	1.968356503906136E-5	0.560824247889391
7221000	-81413.39021117409	-81313.13745324685	-100.25275792723636	-81313.13745324685	48208.60673818811	0	0.0	1730.8344414989076	0	0.0	48208.60673818811	0	0.0	9082.416842235594	0	0.0	48208.60673818811	3.240033470146583E-5	1.6626590867371293E-5	1.5129472225916403E-9	1.1829296484380465	-93.34500264825422	5.574490311136736E-5	0.45221128377394126
7222000	-81415.15304001134	-81314.76241696817	-100.39062304317609	-81314.76241696817	48357.12916325412	1	0.0	1545.2222040086178	0	0.0	48357.12916325412	0	0.0	8500.124747645727	0	0.0	48357.12916325412	3.453489128152137E-5	1.690621113979288E-5	1.7353830455593514E-9	1.2099724151943452	-93.48286776419395	8.68220880384529E-5	0.6228838320346319
7223000	-81420.16276956048	-81316.56893785199	-103.59383170849861	-81316.56893785199	86945.08865929708	1	0.0	3054.1034203563454	0	0.0	86945.08865929708	0	0.0	15060.578398727735	0	0.0	86945.08865929708	1.932819278152314E-5	9.525934888425873E-6	5.438879158009592E-10	1.208344025283107	-96.68607642951648	1.8804836159375133E-5	0.936436785615332
7224000	-81419.23813353674	-81317.55242873792	-101.68570479882065	-81317.55242873792	54876.782505706724	1	0.0	1727.536079817379	0	0.0	54876.782505706724	0	0.0	9332.86233820438	0	0.0	54876.782505706724	3.210087480393184E-5	1.5260489894187804E-5	1.478550309024425E-9	1.1754478587144197	-94.77794951983851	8.19027080691131E-5	0.547348766449391
7225000	-81422.31762987847	-81319.9818718509	-102.33575802755905	-81319.9818718509	78415.4156715366	1	0.0	2557.9242431103953	1	0.0	78415.4156715366	0	0.0	14004.058000291207	0	0.0	78415.4156715366	2.119392690917011E-5	1.0461917743689488E-5	6.491782809628671E-10	1.26818111385812	-95.42800274857692	1.035266235357581E-5	0.8986563011496171
7226000	-81425.34110116251	-81319.44486344352	-105.89623771899525	-81319.44486344352	95007.61577220052	1	0.0	3919.719635733374	0	0.0	95007.61577220052	0	0.0	18593.04056041724	0	0.0	95007.61577220052	1.5753319469442033E-5	8.232009200460813E-6	3.5725921462136183E-10	1.259572659740441	-98.98848244001312	2.4140845296582716E-5	0.646299518661719
7227000	-81427.63652285408	-81319.70364413186	-107.93287872221241	-81319.70364413186	107800.89443791563	1	0.0	4066.073375494833	0	0.0	107800.89443791563	0	0.0	20002.908344734624	0	0.0	107800.89443791563	1.5034941384189584E-5	7.571717804559994E-6	3.2080718446628913E-10	1.2248744134098772	-101.02512344323027	3.134985643300562E-5	0.3830997296983811
7228000	-81416.08181409872	-81316.67390177106	-99.40791232766402	-81316.67390177106	48702.94074919715	1	0.0	1848.5933688562202	0	0.0	48702.94074919715	0	0.0	8923.649141966982	0	0.0	48702.94074919715	3.254448792554619E-5	1.6449218422380092E-5	1.5208839201662198E-9	1.2322997325094776	-92.50015704868188	2.4371612212779933E-5	0.7725481396018418
7229000	-81419.53361030774	-81318.65182316933	-100.88178713840479	-81318.65182316933	39786.05371007472	1	0.0	1722.3265718018258	0	0.0	39786.05371007472	0	0.0	7710.566481630808	0	0.0	39786.05371007472	3.89094782790073E-5	2.014159935420778E-5	2.1816692065759317E-9	1.2414200541699216	-93.97403185942265	1.1869971486580918E-4	0.8375414721291007
7230000	-81415.22020071845	-81317.77406061447	-97.44614010398851	-81317.77406061447	36185.39943793553	1	0.0	1463.3711017927976	0	0.0	36185.39943793553	0	0.0	6699.953163744322	0	0.0	36185.39943793553	4.5126558566213764E-5	2.265743952076716E-5	2.9464649277161337E-9	1.2496302650727764	-90.53838482500637	8.985653371187213E-5	0.5439871730439038
7231000	-81415.5237936142	-81315.71188778187	-99.81190583231687	-81315.71188778187	35866.52478168563	1	0.0	1481.266381460921	0	0.0	35866.52478168563	0	0.0	6640.228400572672	0	0.0	35866.52478168563	4.541741972548439E-5	2.2595856166068126E-5	2.8703223682921145E-9	1.1826993896045537	-92.90415055333473	1.430011367383882E-4	0.07778085030464447
7232000	-81418.9064412834	-81317.2683000704	-101.63814121300615	-81317.2683000704	56128.07496450255	1	0.0	2041.2561762397706	0	0.0	56128.07496450255	0	0.0	10107.574192427275	0	0.0	56128.07496450255	2.9807639734451663E-5	1.452723067312493E-5	1.2306575112042807E-9	1.1756071103991794	-94.73038593402401	6.608853474319072E-5	0.49646327610553287
7233000	-81411.7825042698	-81314.5106014146	-97.27190285518888	-81314.5106014146	45594.920380590964	1	0.0	1703.6312117806644	0	0.0	45594.920380590964	0	0.0	8636.208482658947	0	0.0	45594.920380590964	3.4728660223289265E-5	1.7684619218156234E-5	1.6780258349299606E-9	1.1687018303933114	-90.36414757620675	1.738418182960227E-5	0.9300027360848204
7234000	-81417.76804407108	-81315.98106574586	-101.7869783252254	-81315.98106574586	74571.9686026147	1	0.0	3075.042704093498	0	0.0	74571.9686026147	0	0.0	14461.630712398959	0	0.0	74571.9686026147	2.072473181769992E-5	1.0737509600255714E-5	5.949882867340566E-10	1.1755649842133575	-94.87922304624327	1.272755358614759E-5	0.9300027360848204
7235000	-81414.37119705846	-81316.44284831746	-97.92834874099846	-81316.44284831746	39120.04038343439	1	0.0	1441.7388921013169	0	0.0	39120.04038343439	0	0.0	6793.466464695247	0	0.0	39120.04038343439	4.35652271622813E-5	2.1074257166818282E-5	2.4364514831280196E-9	1.0358239285017952	-91.02059346201632	9.858988398840557E-5	0.7848540010772586
7236000	-81410.43034488852	-81314.027161551	-96.40318333751443	-81314.027161551	34573.77780065392	1	0.0	1482.3529721099026	0	0.0	34573.77780065392	0	0.0	6678.2264569842	0	0.0	34573.77780065392	4.418750016601636E-5	2.3032767331445223E-5	2.6163685165738636E-9	1.0536990801203452	-89.4954280585323	8.639017870031142E-5	0.7920645541783328
7237000	-81426.01930467976	-81317.00797968119	-109.01132499856797	-81317.00797968119	120712.1268994953	1	0.0	5410.381641624534	0	0.0	120712.1268994953	0	0.0	23795.138363616472	0	0.0	120712.1268994953	1.2818015220104734E-5	6.639239087202056E-6	2.1437399791857482E-10	1.0205913765584773	-102.10356971958583	1.8122807938592345E-5	0.42104479503898795
7238000	-81414.47947377496	-81315.32154197307	-99.15793180189726	-81315.32154197307	48698.2275737627	1	0.0	2097.2551101899535	0	0.0	48698.2275737627	0	0.0	9144.943731590458	0	0.0	48698.2275737627	3.1461537199292336E-5	1.6480539062558996E-5	1.3114964539577953E-9	0.9778186441620011	-92.25017652291513	4.740347511781391E-5	0.7115553247009581
