drug_pair;Drug1;Drug2;drugdrug;code_3letter1;code_3letter2;drug_cat;drug_category1;drug_category2;categorycategory;targ;targeted_cellular_process1;targeted_cellular_process2;processprocess;us;use1;use2;useuse;ebw;ecr;seo;stm;pae;pau;int_sign_ebw;int_sign_ecr;int_sign_seo;int_sign_stm;int_sign_pae;int_sign_pau;ebw_g;ecr_g;seo_g;stm_g;pae_g;pau_g;sum_g;SR_ebw_D1;SR_ecr_D1;SR_stm_D1;SR_seo_D1;SR_pae_D1;SR_pau_D1;SR_ebw_D2;SR_ecr_D2;SR_stm_D2;SR_seo_D2;SR_pae_D2;SR_pau_D2;SR_ebw;SR_ecr;SR_stm;SR_seo;SR_pae;SR_pau;SR_score_ebw;SR_score_ecr;SR_score_stm;SR_score_seo;SR_score_pae;SR_score_pau;SR_score_total;HDC_ebw_D1;HDC_ecr_D1;HDC_stm_D1;HDC_seo_D1;HDC_pae_D1;HDC_pau_D1;LF_ebw_D1;LF_ecr_D1;LF_stm_D1;LF_seo_D1;LF_pae_D1;LF_pau_D1;HDC_ebw_D2;HDC_ecr_D2;HDC_stm_D2;HDC_seo_D2;HDC_pae_D2;HDC_pau_D2;LF_ebw_D2;LF_ecr_D2;LF_stm_D2;LF_seo_D2;LF_pae_D2;LF_pau_D2
Amikacin_Azithromycin;Amikacin;Azithromycin;Amikacin-Azithromycin;AMK;AZM;0;aminoglycoside;macrolide;aminoglycoside-macrolide;1;protein synthesis inhibitor;protein synthesis inhibitor;protein synthesis inhibitor-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,202444166;0,039346419;0,028274473;0,088703204;0,688772206;0,405026872;Antagonism;Additivity;Additivity;Additivity;Antagonism;Antagonism;1;0;0;0;1;1;3;S;R;S;R;S;S;S;S;S;S;R;S;SS;RS;SS;RS;SR;SS;-1;0;-1;0;0;-1;-3;0,750;0,750;1,000;1,000;0,750;1,000;0,00;0,77;0,36;0,72;0,00;0,00;2,500;2,500;5,000;5,000;5,000;10,000;0,51;0,61;0,34;0,53;0,73;0,55
Amikacin_Curcumin;Amikacin;Curcumin;Amikacin-Curcumin;AMK;CCM;0;aminoglycoside;food additive;aminoglycoside-food additive;0;protein synthesis inhibitor;human;human-protein synthesis inhibitor;0;antibiotic;food additive;antibiotic-food additive;0,116747899;0,114647461;0,092042485;0,179196758;0,127309303;-0,041702148;Additivity;Additivity;Additivity;Antagonism;Additivity;Additivity;0;0;0;1;0;0;1;S;R;S;R;S;S;R;R;R;R;S;R;SR;RR;SR;RR;SS;SR;0;1;0;1;-1;0;1;0,750;0,750;1,000;1,000;0,750;1,000;0,00;0,77;0,36;0,72;0,00;0,00;200,000;200,000;200,000;200,000;200,000;200,000;0,89;0,91;0,99;1,00;0,55;0,77
Amikacin_Metformin;Amikacin;Metformin;Amikacin-Metformin;AMK;MF;0;aminoglycoside;human drug;aminoglycoside-human drug;0;protein synthesis inhibitor;human;human-protein synthesis inhibitor;0;antibiotic;human-targeted drug;antibiotic-human-targeted drug;0,277092219;0,041628558;0,042644020;0,169106704;0,466008024;0,059604830;Antagonism;Additivity;Additivity;Antagonism;Antagonism;Additivity;1;0;0;1;1;0;3;S;R;S;R;S;S;S;S;S;S;S;S;SS;RS;SS;RS;SS;SS;-1;0;-1;0;-1;-1;-4;0,750;0,750;1,000;1,000;0,750;1,000;0,00;0,77;0,36;0,72;0,00;0,00;12916,000;12916,000;38748,000;38748,000;25832,000;25832,000;0,54;0,27;0,67;0,63;0,48;0,58
Amikacin_Phenformin;Amikacin;Phenformin;Amikacin-Phenformin;AMK;PHM;0;aminoglycoside;human drug;aminoglycoside-human drug;0;protein synthesis inhibitor;human;human-protein synthesis inhibitor;0;antibiotic;research used drug;antibiotic-research used drug;-0,091150240;-0,043644948;-0,050676535;0,040101970;-0,005911049;0,076180003;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;R;S;R;S;S;R;R;R;R;R;S;SR;RR;SR;RR;SR;SS;0;1;0;1;0;-1;1;0,750;0,750;1,000;1,000;0,750;1,000;0,00;0,77;0,36;0,72;0,00;0,00;3,000;3,000;20,000;20,000;10,000;10,000;0,95;1,00;1,00;1,00;1,00;0,00
Amikacin_Streptozotocin;Amikacin;Streptozotocin;Amikacin-Streptozotocin;AMK;STZ;0;aminoglycoside;human drug;aminoglycoside-human drug;0;protein synthesis inhibitor;human;human-protein synthesis inhibitor;0;antibiotic;human-targeted drug;antibiotic-human-targeted drug;0,053330016;0,038214769;-0,086784971;-0,477237863;0,098778638;0,059108810;Additivity;Additivity;Additivity;Synergy;Additivity;Additivity;0;0;0;-1;0;0;-1;S;R;S;R;S;S;R;R;S;R;R;R;SR;RR;SS;RR;SR;SR;0;1;-1;1;0;0;1;0,750;0,750;1,000;1,000;0,750;1,000;0,00;0,77;0,36;0,72;0,00;0,00;10,000;10,000;10,000;10,000;10,000;10,000;0,84;0,79;0,55;0,70;1,00;0,98
Amikacin_Ciclopirox;Amikacin;Ciclopirox;Amikacin-Ciclopirox;AMK;CPO;0;aminoglycoside;human drug;aminoglycoside-human drug;0;protein synthesis inhibitor;human;human-protein synthesis inhibitor;0;antibiotic;human-targeted drug;antibiotic-human-targeted drug;0,141028013;0,052309042;0,061900789;-0,058885964;0,392377341;0,111157594;Additivity;Additivity;Additivity;Additivity;Antagonism;Additivity;0;0;0;0;1;0;1;S;R;S;R;S;S;S;S;S;S;S;R;SS;RS;SS;RS;SS;SR;-1;0;-1;0;-1;0;-3;0,750;0,750;1,000;1,000;0,750;1,000;0,00;0,77;0,36;0,72;0,00;0,00;10,000;10,000;10,000;10,000;10,000;10,000;0,27;0,15;0,30;0,27;0,58;0,75
Amikacin_Moxifloxacin;Amikacin;Moxifloxacin;Amikacin-Moxifloxacin;AMK;MXF;0;aminoglycoside;quinolones;aminoglycoside-quinolones;0;protein synthesis inhibitor;DNA;DNA-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,019540020;-0,140663202;0,052951539;-0,297272684;-0,015934026;-0,085754164;Additivity;Additivity;Additivity;Synergy;Additivity;Additivity;0;0;0;-1;0;0;-1;S;R;S;R;S;S;S;S;S;S;R;S;SS;RS;SS;RS;SR;SS;-1;0;-1;0;0;-1;-3;0,750;0,750;1,000;1,000;0,750;1,000;0,00;0,77;0,36;0,72;0,00;0,00;0,080;0,080;0,080;0,080;0,500;0,500;0,00;0,04;0,64;0,00;0,96;0,67
Amikacin_Phleomycin;Amikacin;Phleomycin;Amikacin-Phleomycin;AMK;PLM;0;aminoglycoside;multiple;aminoglycoside-multiple;0;protein synthesis inhibitor;DNA;DNA-protein synthesis inhibitor;0;antibiotic;human-targeted drug;antibiotic-human-targeted drug;-0,080289044;0,096029505;0,086643682;0,200218486;0,332205272;0,103944483;Additivity;Additivity;Additivity;Additivity;Antagonism;Additivity;0;0;0;0;1;0;1;S;R;S;R;S;S;S;S;S;S;R;R;SS;RS;SS;RS;SR;SR;-1;0;-1;0;0;0;-2;0,750;0,750;1,000;1,000;0,750;1,000;0,00;0,77;0,36;0,72;0,00;0,00;5,000;5,000;5,000;5,000;0,625;0,625;0,17;0,16;0,00;0,54;1,00;1,00
Tobramycin_Trimethoprim;Tobramycin;Trimethoprim;Tobramycin-Trimethoprim;TOB;TMP;0;aminoglycoside;folic acid biosynthesis;aminoglycoside-folic acid biosynthesis;0;protein synthesis inhibitor;DNA;DNA-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,113712736;-0,053927792;-0,126824872;0,080703599;-0,118994065;0,056470768;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;R;S;R;S;S;S;S;S;S;R;R;SS;RS;SS;RS;SR;SR;-1;0;-1;0;0;0;-2;1,000;1,000;2,000;2,000;1,000;1,000;0,00;0,83;0,00;0,85;0,00;0,00;0,500;0,500;0,500;0,500;1,000;1,000;0,49;0,46;0,53;0,46;0,83;0,85
Tobramycin_Vanillin;Tobramycin;Vanillin;Tobramycin-Vanillin;TOB;VNL;0;aminoglycoside;food additive;aminoglycoside-food additive;0;protein synthesis inhibitor;human;human-protein synthesis inhibitor;0;antibiotic;food additive;antibiotic-food additive;0,051508426;-0,044734555;-0,043769917;-0,074128213;0,103119358;0,045272106;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;R;S;R;S;S;R;R;R;R;S;R;SR;RR;SR;RR;SS;SR;0;1;0;1;-1;0;1;1,000;1,000;2,000;2,000;1,000;1,000;0,00;0,83;0,00;0,85;0,00;0,00;200,000;200,000;200,000;200,000;200,000;200,000;0,85;0,85;0,86;0,79;0,69;0,75
Erythromycin_Piperacillin;Erythromycin;Piperacillin;Erythromycin-Piperacillin;ERI;PIP;0;macrolide;beta-lactam;beta-lactam-macrolide;0;protein synthesis inhibitor;cell wall;cell wall-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,068472567;-0,194844595;0,088816967;0,065377270;-0,147259150;0,048106090;Additivity;Additivity;Additivity;Additivity;Synergy;Additivity;0;0;0;0;-1;0;-1;S;S;S;S;S;S;R;S;S;S;S;S;SR;SS;SS;SS;SS;SS;0;-1;-1;-1;-1;-1;-5;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59;0,300;0,300;1,000;1,000;2,000;3,000;0,80;0,68;0,60;0,62;0,00;0,00
Erythromycin_Penicillin G;Erythromycin;Penicillin G;Erythromycin-Penicillin G;ERI;PEN;0;macrolide;beta-lactam;beta-lactam-macrolide;0;protein synthesis inhibitor;cell wall;cell wall-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,030717683;0,047608081;0,061226132;0,159134500;0,030685182;0,037457234;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;S;S;S;S;R;S;S;S;R;R;SR;SS;SS;SS;SR;SR;0;-1;-1;-1;0;0;-3;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59;5,000;5,000;1,250;1,250;10,000;10,000;0,80;0,67;0,62;0,62;0,93;0,91
Erythromycin_Imipenem;Erythromycin;Imipenem;Erythromycin-Imipenem;ERI;IPM;0;macrolide;beta-lactam;beta-lactam-macrolide;0;protein synthesis inhibitor;cell wall;cell wall-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,141849378;0,044044348;0,031695049;-0,051084285;0,046310540;0,084978729;Antagonism;Additivity;Additivity;Additivity;Additivity;Additivity;1;0;0;0;0;0;1;S;S;S;S;S;S;S;S;S;S;S;S;SS;SS;SS;SS;SS;SS;-1;-1;-1;-1;-1;-1;-6;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59;0,125;0,125;0,125;0,125;3,000;0,750;0,28;0,44;0,07;0,00;0,00;0,00
Erythromycin_Mecillinam;Erythromycin;Mecillinam;Erythromycin-Mecillinam;ERI;MEC;0;macrolide;beta-lactam;beta-lactam-macrolide;0;protein synthesis inhibitor;cell wall;cell wall-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,068429048;0,000000000;0,063474477;-0,050679925;0,051108881;-0,041562025;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;S;S;S;S;S;S;S;S;R;R;SS;SS;SS;SS;SR;SR;-1;-1;-1;-1;0;0;-4;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59;0,060;0,060;0,060;0,060;2,000;2,000;0,00;0,00;0,00;0,00;0,90;0,91
Erythromycin_Fosfomycin;Erythromycin;Fosfomycin;Erythromycin-Fosfomycin;ERI;FOF;0;macrolide;other cell wall;macrolide-other cell wall;0;protein synthesis inhibitor;cell wall;cell wall-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,241582358;0,139666340;-0,053638982;0,056472328;-0,155636082;-0,041319868;Antagonism;Antagonism;Additivity;Additivity;Synergy;Additivity;1;1;0;0;-1;0;1;S;S;S;S;S;S;S;S;S;R;S;S;SS;SS;SS;SR;SS;SS;-1;-1;-1;0;-1;-1;-5;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59;0,100;0,100;0,050;0,050;15,000;5,000;0,39;0,49;0,65;0,77;0,00;0,00
Erythromycin_Mitomycin C;Erythromycin;Mitomycin C;Erythromycin-Mitomycin C;ERI;MMC;0;macrolide;other DNA;macrolide-other DNA;0;protein synthesis inhibitor;DNA;DNA-protein synthesis inhibitor;0;antibiotic;research used drug;antibiotic-research used drug;0,088834910;0,085740795;0,094898841;0,141828964;0,128962817;0,166819900;Additivity;Additivity;Additivity;Additivity;Antagonism;Additivity;0;0;0;0;1;0;1;S;S;S;S;S;S;S;S;S;S;S;S;SS;SS;SS;SS;SS;SS;-1;-1;-1;-1;-1;-1;-6;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59;0,500;0,500;0,250;0,250;1,500;0,200;0,34;0,00;0,33;0,54;0,40;0,00
Erythromycin_Rifampicin;Erythromycin;Rifampicin;Erythromycin-Rifampicin;ERI;RIF;0;macrolide;RNA polymerase;macrolide-RNA polymerase;0;protein synthesis inhibitor;DNA;DNA-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,045285939;-0,117595701;0,062505526;-0,087681920;0,067339973;0,043129406;Additivity;Synergy;Additivity;Additivity;Additivity;Additivity;0;-1;0;0;0;0;-1;S;S;S;S;S;S;S;S;S;S;S;R;SS;SS;SS;SS;SS;SR;-1;-1;-1;-1;-1;0;-5;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59;8,000;8,000;8,000;8,000;16,000;20,000;0,41;0,00;0,17;0,00;0,00;0,87
Erythromycin_Novobiocin;Erythromycin;Novobiocin;Erythromycin-Novobiocin;ERI;NVB;0;macrolide;quinolones;macrolide-quinolones;0;protein synthesis inhibitor;DNA;DNA-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,055873947;0,071840775;0,228159898;0,031757996;0,038654316;-0,042267268;Additivity;Additivity;Antagonism;Additivity;Additivity;Additivity;0;0;1;0;0;0;1;S;S;S;S;S;S;S;S;R;S;R;R;SS;SS;SR;SS;SR;SR;-1;-1;0;-1;0;0;-3;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59;20,000;20,000;20,000;20,000;20,000;20,000;0,45;0,00;0,85;0,28;0,86;0,91
Erythromycin_Levofloxacin;Erythromycin;Levofloxacin;Erythromycin-Levofloxacin;ERI;LCX;0;macrolide;DNA gyrase;DNA gyrase-macrolide;0;protein synthesis inhibitor;DNA;DNA-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,026316935;-0,013984722;0,057570899;0,075411748;0,063268976;0,000000000;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;S;S;S;S;S;S;S;S;S;S;SS;SS;SS;SS;SS;SS;-1;-1;-1;-1;-1;-1;-6;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59;0,040;0,040;0,080;0,080;2,000;0,500;0,00;0,00;0,00;0,00;0,00;0,00
Erythromycin_Trimethoprim;Erythromycin;Trimethoprim;Erythromycin-Trimethoprim;ERI;TMP;0;macrolide;folic acid biosynthesis;folic acid biosynthesis-macrolide;0;protein synthesis inhibitor;DNA;DNA-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,170766287;-0,082446507;0,080031749;0,049765191;-0,013331735;0,051306966;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;S;S;S;S;S;S;S;S;R;R;SS;SS;SS;SS;SR;SR;-1;-1;-1;-1;0;0;-4;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59;0,500;0,500;0,500;0,500;1,000;1,000;0,49;0,46;0,53;0,46;0,83;0,85
Erythromycin_Nitrofurantoin;Erythromycin;Nitrofurantoin;Erythromycin-Nitrofurantoin;ERI;NIT;0;macrolide;multiple;macrolide-multiple;0;protein synthesis inhibitor;DNA;DNA-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,053711063;-0,187380743;0,087380892;-0,038517483;-0,095574329;-0,042401985;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;S;S;S;S;S;S;R;R;S;R;SS;SS;SR;SR;SS;SR;-1;-1;0;0;-1;0;-3;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59;4,000;4,000;4,000;4,000;32,000;32,000;0,55;0,40;0,75;0,81;0,35;0,71
Erythromycin_Polymyxin B;Erythromycin;Polymyxin B;Erythromycin-Polymyxin B;ERI;PMB;0;macrolide;LPS;LPS-macrolide;0;protein synthesis inhibitor;membrane;membrane-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,138846284;-0,331099600;-0,064906753;-0,142328905;0,072136322;-0,092250355;Additivity;Synergy;Additivity;Additivity;Additivity;Synergy;0;-1;0;0;0;-1;-2;S;S;S;S;S;S;S;R;R;R;R;S;SS;SR;SR;SR;SR;SS;-1;0;0;0;0;-1;-2;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59;0,300;0,300;0,300;0,300;0,500;0,500;0,29;0,79;0,84;0,85;0,76;0,08
Erythromycin_Fusidic acid;Erythromycin;Fusidic acid;Erythromycin-Fusidic acid;ERI;FUS;0;macrolide;other protein synthesis inhibitor;macrolide-other protein synthesis inhibitor;1;protein synthesis inhibitor;protein synthesis inhibitor;protein synthesis inhibitor-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,107469221;-0,109244393;-0,036214306;-0,073430431;0,069106204;-0,064246644;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;S;S;S;S;S;S;R;R;R;R;SS;SS;SR;SR;SR;SR;-1;-1;0;0;0;0;-2;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59;100,000;100,000;100,000;100,000;100,000;100,000;0,56;0,43;0,86;0,73;0,83;0,84
Erythromycin_Puromycin;Erythromycin;Puromycin;Erythromycin-Puromycin;ERI;PUR;0;macrolide;other protein synthesis inhibitor;macrolide-other protein synthesis inhibitor;1;protein synthesis inhibitor;protein synthesis inhibitor;protein synthesis inhibitor-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,066189428;-0,094576434;0,120539954;0,058171820;0,061379187;-0,035651127;Additivity;Additivity;Antagonism;Additivity;Additivity;Additivity;0;0;1;0;0;0;1;S;S;S;S;S;S;S;S;R;R;R;R;SS;SS;SR;SR;SR;SR;-1;-1;0;0;0;0;-2;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59;25,000;25,000;25,000;25,000;25,000;25,000;0,63;0,00;0,78;0,72;0,78;0,77
Erythromycin_Minocycline;Erythromycin;Minocycline;Erythromycin-Minocycline;ERI;MIN;0;macrolide;tetracycline;macrolide-tetracycline;1;protein synthesis inhibitor;protein synthesis inhibitor;protein synthesis inhibitor-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;-0,077646806;-0,052558130;0,055360943;0,038618587;0,015518652;0,013034644;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;S;S;S;S;S;S;R;R;S;S;SS;SS;SR;SR;SS;SS;-1;-1;0;0;-1;-1;-4;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59;0,500;0,500;1,000;1,000;40,000;20,000;0,70;0,66;0,82;0,71;0,00;0,00
Erythromycin_Spectinomycin;Erythromycin;Spectinomycin;Erythromycin-Spectinomycin;ERI;SPT;0;macrolide;aminoglycoside;aminoglycoside-macrolide;1;protein synthesis inhibitor;protein synthesis inhibitor;protein synthesis inhibitor-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,151365139;0,103170175;0,077969868;0,122492686;0,092454909;0,069715923;Antagonism;Additivity;Additivity;Antagonism;Additivity;Additivity;1;0;0;1;0;0;2;S;S;S;S;S;S;S;S;S;S;R;S;SS;SS;SS;SS;SR;SS;-1;-1;-1;-1;0;-1;-5;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59;6,000;6,000;16,000;16,000;32,000;32,000;0,51;0,53;0,58;0,66;0,72;0,67
Erythromycin_Tobramycin;Erythromycin;Tobramycin;Erythromycin-Tobramycin;ERI;TOB;0;macrolide;aminoglycoside;aminoglycoside-macrolide;1;protein synthesis inhibitor;protein synthesis inhibitor;protein synthesis inhibitor-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,270560240;-0,042012701;-0,141283480;-0,074498786;0,458285148;0,380471880;Antagonism;Additivity;Additivity;Additivity;Antagonism;Antagonism;1;0;0;0;1;1;3;S;S;S;S;S;S;S;R;S;R;S;S;SS;SR;SS;SR;SS;SS;-1;0;-1;0;-1;-1;-4;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59;1,000;1,000;2,000;2,000;1,000;1,000;0,00;0,83;0,00;0,85;0,00;0,00
Erythromycin_Vanillin;Erythromycin;Vanillin;Erythromycin-Vanillin;ERI;VNL;0;macrolide;food additive;food additive-macrolide;0;protein synthesis inhibitor;human;human-protein synthesis inhibitor;0;antibiotic;food additive;antibiotic-food additive;-0,026744090;-0,037268056;0,058902337;0,042601344;0,047223443;-0,030303769;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;S;S;S;S;R;R;R;R;S;R;SR;SR;SR;SR;SS;SR;0;0;0;0;-1;0;-1;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59;200,000;200,000;200,000;200,000;200,000;200,000;0,85;0,85;0,86;0,79;0,69;0,75
Erythromycin_Procaine;Erythromycin;Procaine;Erythromycin-Procaine;ERI;PRC;0;macrolide;human drug;human drug-macrolide;0;protein synthesis inhibitor;human;human-protein synthesis inhibitor;0;antibiotic;human-targeted drug;antibiotic-human-targeted drug;-0,102375000;-0,176252694;0,035619237;-0,055102050;0,114447466;0,085045093;Additivity;Synergy;Additivity;Additivity;Antagonism;Additivity;0;-1;0;0;1;0;0;S;S;S;S;S;S;S;S;S;S;S;S;SS;SS;SS;SS;SS;SS;-1;-1;-1;-1;-1;-1;-6;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59;10910,800;10910,800;10910,800;10910,800;10910,800;10910,800;0,42;0,50;0,40;0,26;0,20;0,38
Erythromycin_Loperamide;Erythromycin;Loperamide;Erythromycin-Loperamide;ERI;LOP;0;macrolide;human drug;human drug-macrolide;0;protein synthesis inhibitor;human;human-protein synthesis inhibitor;0;antibiotic;human-targeted drug;antibiotic-human-targeted drug;-0,049804365;-0,106081155;-0,028956347;0,112323872;-0,134007261;0,118542018;Additivity;Synergy;Additivity;Antagonism;Additivity;Additivity;0;-1;0;1;0;0;0;S;S;S;S;S;S;S;S;R;R;R;R;SS;SS;SR;SR;SR;SR;-1;-1;0;0;0;0;-2;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59;200,000;200,000;200,000;200,000;200,000;200,000;0,59;0,66;0,82;0,85;0,71;0,79
Erythromycin_PMS;Erythromycin;PMS;Erythromycin-PMS;ERI;PMS;0;macrolide;oxidative stress;macrolide-oxidative stress;0;protein synthesis inhibitor;oxidative stress;oxidative stress-protein synthesis inhibitor;0;antibiotic;research used drug;antibiotic-research used drug;0,123616133;0,063767380;0,084082085;0,053944990;NA;NA;Antagonism;Additivity;Additivity;Additivity;Additivity;Additivity;1;0;0;0;0;0;1;S;S;S;S;S;S;S;S;R;S;R;R;SS;SS;SR;SS;SR;SR;-1;-1;0;-1;0;0;-3;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59;10,000;10,000;15,000;15,000;NA;NA;0,46;0,00;0,70;0,68;NA;NA
Erythromycin_Pyocyanin;Erythromycin;Pyocyanin;Erythromycin-Pyocyanin;ERI;PYO;0;macrolide;oxidative stress;macrolide-oxidative stress;0;protein synthesis inhibitor;oxidative stress;oxidative stress-protein synthesis inhibitor;0;antibiotic;research used drug;antibiotic-research used drug;0,106145805;0,048227952;0,157442201;-0,065354354;NA;NA;Additivity;Additivity;Antagonism;Additivity;Additivity;Additivity;0;0;1;0;0;0;1;S;S;S;S;S;S;S;S;S;R;R;R;SS;SS;SS;SR;SR;SR;-1;-1;-1;0;0;0;-3;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59;10,000;10,000;10,000;10,000;NA;NA;0,25;0,00;0,69;0,81;NA;NA
Erythromycin_Pseudomonic acid;Erythromycin;Pseudomonic acid;Erythromycin-Pseudomonic acid;ERI;PSA;0;macrolide;oxidative stress;macrolide-oxidative stress;0;protein synthesis inhibitor;oxidative stress;oxidative stress-protein synthesis inhibitor;0;antibiotic;research used drug;antibiotic-research used drug;0,033927698;-0,045881355;0,059276249;-0,083879914;NA;NA;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;S;S;S;S;R;S;R;R;R;R;SR;SS;SR;SR;SR;SR;0;-1;0;0;0;0;-1;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59;2,000;2,000;1,000;1,000;NA;NA;0,71;0,60;0,72;0,84;NA;NA
Erythromycin_Meropenem;Erythromycin;Meropenem;Erythromycin-Meropenem;ERI;MEM;0;macrolide;beta-lactam;beta-lactam-macrolide;0;protein synthesis inhibitor;cell wall;cell wall-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,188077008;-0,083064373;-0,007284440;-0,071531271;0,060476088;0,049027062;Additivity;Additivity;Additivity;Additivity;Additivity;Additivity;0;0;0;0;0;0;0;S;S;S;S;S;S;S;S;S;S;S;S;SS;SS;SS;SS;SS;SS;-1;-1;-1;-1;-1;-1;-6;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59;0,080;0,040;0,080;0,040;1,000;0,250;0,09;0,12;0,00;0,00;0,00;0,00
Erythromycin_Gentamicin;Erythromycin;Gentamicin;Erythromycin-Gentamicin;ERI;GEN;0;macrolide;aminoglycoside;aminoglycoside-macrolide;1;protein synthesis inhibitor;protein synthesis inhibitor;protein synthesis inhibitor-protein synthesis inhibitor;1;antibiotic;antibiotic;antibiotic-antibiotic;0,329798453;0,137696871;0,114884249;0,227779869;0,296189504;0,230124588;Antagonism;Antagonism;Additivity;Additivity;Additivity;Additivity;1;1;0;0;0;0;2;S;S;S;S;S;S;S;S;S;S;S;S;SS;SS;SS;SS;SS;SS;-1;-1;-1;-1;-1;-1;-6;15,000;15,000;32,000;32,000;32,000;32,000;0,54;0,65;0,52;0,49;0,61;0,59;1,000;1,000;1,500;1,500;1,500;1,500;0,01;0,67;0,00;0,50;0,00;0,00
